135.00999,,1.28999
135.04001,,1.32001
135.00999,,1.28999
135.00999,,1.28999
135.03,,1.31
135.03,,1.31
135.00999,,1.28999
135.00999,,1.28999
135.00999,,1.28999
135.00999,,1.28999
135.00999,,1.28999
135.02,,1.3
135,,1.28
135.04001,,1.32001
135.03,,1.31
135.02,,1.3
135.04001,,1.32001
135.00999,,1.28999
135,,1.28
135.04001,,1.32001
135.00999,,1.28999
135.03,,1.31
135.02,,1.3
135.02,,1.3
135.06,,1.34
135.00999,,1.28999
135.02,,1.3
135.06,,1.34
135.02,,1.3
135.05,,1.33
135.00999,,1.28999
135.04001,,1.32001
135.05,,1.33
135,,1.28
135.00999,,1.28999
135.05,,1.33
135,,1.28
135.03,,1.31
135.00999,,1.28999
135,,1.28
135.04001,,1.32001
135.02,,1.3
135.00999,,1.28999
135.02,,1.3
135.05,,1.33
135.04001,,1.32001
135,,1.28
135.00999,,1.28999
135.03,,1.31
135.02,,1.3
135.03,,1.31
135.08,,1.36
135.02,,1.3
135.03,,1.31
135.00999,,1.28999
135.03,,1.31
135.02,,1.3
135.03,,1.31
135.02,,1.3
135.03,,1.31
135,,1.28
135.00999,,1.28999
135,,1.28
135.00999,,1.28999
135.02,,1.3
135.03,,1.31
135.02,,1.3
135.00999,,1.28999
134.99,,1.27
135.05,,1.33
135.03,,1.31
135,,1.28
135.04001,,1.32001
135.00999,,1.28999
135.02,,1.3
135.02,,1.3
135.02,,1.3
135.02,,1.3
135.03,,1.31
135.04001,,1.32001
135.02,,1.3
135.00999,,1.28999
135.03,,1.31
135.00999,,1.28999
135.04001,,1.32001
135.02,,1.3
135,,1.28
135.02,,1.3
135.00999,,1.28999
135.00999,,1.28999
135.02,,1.3
135.00999,,1.28999
135.03,,1.31
135.00999,,1.28999
135.00999,,1.28999
135.03,,1.31
134.99,,1.27
135.04001,,1.32001
134.99,,1.27
134.99,,1.27
135.02,,1.3
134.97,,1.25
135.05,,1.33
135,,1.28
135.03,,1.31
134.99,,1.27
135.02,,1.3
135.05,,1.33
134.99,,1.27
135.02,,1.3
135.03,,1.31
135.03,,1.31
134.91,,1.19
134.8,,1.08
134.69,,0.97
134.74,,1.02
134.75999,,1.03999
134.81,,1.09
134.72,,1
134.72999,,1.00999
134.72999,,1.00999
134.78,,1.06
134.69,,0.97
134.75,,1.03
134.75,,1.03
134.72,,1
134.72,,1
134.8,,1.08
134.86,,1.14
134.91,,1.19
134.97,,1.25
135.04001,,1.32001
135.02,,1.3
135,,1.28
135.06,,1.34
134.97999,,1.25999
135.05,,1.33
135.00999,,1.28999
135.03,,1.31
134.99,,1.27
135.04001,,1.32001
135.03,,1.31
134.97999,,1.25999
135.03,,1.31
135.00999,,1.28999
135.04001,,1.32001
135.04001,,1.32001
135,,1.28
135.04001,,1.32001
135.03,,1.31
135.02,,1.3
135.03,,1.31
135.02,,1.3
134.86999,,1.14999
134.49,,0.77000000000001
134.29001,,0.57001000000002
134.03,,0.31
133.59,,-0.019999999999982
133.42,,-0.19
133.46001,,-0.14999
133.44,,-0.16999999999999
133.5,,-0.10999999999999
133.42,,-0.19
133.41,,-0.19999999999999
133.45,,-0.16
133.53999,,-0.070009999999996
133.48,,-0.13
133.45,,-0.16
133.46001,,-0.14999
133.46001,,-0.14999
133.42,,-0.19
133.47,,-0.13999999999999
133.44,,-0.16999999999999
133.47,,-0.13999999999999
133.49,,-0.11999999999998
133.73,,0.080000000000013
133.75999,,0.039990000000017
133.96001,,0.24001000000001
133.99,,0.27000000000001
134.18001,,0.46001000000001
134.1,,0.38000000000002
134.36,,0.64000000000001
134.25999,,0.53999000000002
134.11,,0.39000000000001
133.92,,0.20000000000002
133.72,,0
134.03,,0.31
134.24,,0.52000000000001
134.53,,0.81
134.57001,,0.85001
134.47999,,0.75999000000002
134.55,,0.83000000000001
134.58,,0.86000000000001
134.61999,,0.89999
134.64999,,0.92999
134.63,,0.91000000000003
134.64999,,0.92999
134.81,,1.09
134.74,,1.02
134.69,,0.97
134.72,,1
134.75999,,1.03999
134.8,,1.08
134.75,,1.03
134.72999,,1.00999
134.82001,,1.10001
134.79001,,1.07001
134.82001,,1.10001
134.83,,1.11
134.84,,1.12
134.81,,1.09
134.85,,1.13
134.85,,1.13
134.89,,1.17
134.93001,,1.21001
134.85,,1.13
134.97999,,1.25999
134.86999,,1.14999
134.89999,,1.17999
134.89,,1.17
134.94,,1.22
135,,1.28
134.95,,1.23
134.96001,,1.24001
135.00999,,1.28999
135.02,,1.3
134.96001,,1.24001
134.89,,1.17
134.89,,1.17
134.78,,1.06
134.64,,0.92000000000002
134.56,,0.84
134.57001,,0.85001
134.50999,,0.78999000000002
134.52,,0.80000000000001
134.61,,0.89000000000001
134.63,,0.91000000000003
134.69,,0.97
134.7,,0.98000000000002
134.81,,1.09
134.81,,1.09
134.68001,,0.96001000000001
134.63,,0.91000000000003
134.66,,0.94
134.82001,,1.10001
134.82001,,1.10001
134.84,,1.12
134.85,,1.13
134.91,,1.19
134.96001,,1.24001
134.94,,1.22
134.91,,1.19
134.93001,,1.21001
135.02,,1.3
135.00999,,1.28999
135.00999,,1.28999
135.00999,,1.28999
134.95,,1.23
135,,1.28
135.00999,,1.28999
135.02,,1.3
135,,1.28
135.02,,1.3
135.04001,,1.32001
135.02,,1.3
135.00999,,1.28999
135.00999,,1.28999
135,,1.28
135.00999,,1.28999
135.00999,,1.28999
135.04001,,1.32001
135,,1.28
135.03,,1.31
135.00999,,1.28999
135.02,,1.3
135.06,,1.34
134.97999,,1.25999
135.04001,,1.32001
135.02,,1.3
135.03,,1.31
135,,1.28
135.03,,1.31
134.97999,,1.25999
135.08,,1.36
134.97999,,1.25999
135.04001,,1.32001
134.96001,,1.24001
135.00999,,1.28999
135.05,,1.33
135.00999,,1.28999
135.03,,1.31
135.03,,1.31
135.02,,1.3
135.05,,1.33
135.02,,1.3
135.04001,,1.32001
135,,1.28
134.97,,1.25
134.97999,,1.25999
134.99,,1.27
134.99,,1.27
134.99,,1.27
135,,1.28
135.06,,1.34
135.03,,1.31
135.02,,1.3
135.00999,,1.28999
135.04001,,1.32001
135.05,,1.33
135.00999,,1.28999
135.03,,1.31
135.07001,,1.35001
135.05,,1.33
134.97999,,1.25999
134.99,,1.27
135.09,,1.37
135.04001,,1.32001
134.96001,,1.24001
135.00999,,1.28999
135.04001,,1.32001
135,,1.28
135.00999,,1.28999
135,,1.28
135.07001,,1.35001
134.99,,1.27
135.00999,,1.28999
135.07001,,1.35001
135.00999,,1.28999
135.00999,,1.28999
135.04001,,1.32001
135.00999,,1.28999
135.00999,,1.28999
135.03,,1.31
135.03,,1.31
135.02,,1.3
135.00999,,1.28999
135.00999,,1.28999
135,,1.28
135.05,,1.33
135,,1.28
135.04001,,1.32001
135.00999,,1.28999
135.00999,,1.28999
135.03,,1.31
135,,1.28
135.02,,1.3
135.00999,,1.28999
135.04001,,1.32001
134.99,,1.27
135.02,,1.3
135.00999,,1.28999
135.02,,1.3
135.04001,,1.32001
135,,1.28
135.00999,,1.28999
135.00999,,1.28999
135,,1.28
135.02,,1.3
135.03,,1.31
134.99,,1.27
135.06,,1.34
135.00999,,1.28999
134.99,,1.27
135.04001,,1.32001
135.00999,,1.28999
134.97999,,1.25999
135.06,,1.34
135.00999,,1.28999
135.02,,1.3
135.02,,1.3
134.99,,1.27
135.03,,1.31
135.02,,1.3
135.02,,1.3
135.04001,,1.32001
135.00999,,1.28999
135.04001,,1.32001
135.02,,1.3
135.00999,,1.28999
135.03,,1.31
135.04001,,1.32001
134.99,,1.27
135.03,,1.31
135.07001,,1.35001
135.02,,1.3
134.99,,1.27
135.04001,,1.32001
135,,1.28
135.02,,1.3
135.00999,,1.28999
135.02,,1.3
135.05,,1.33
135.03,,1.31
135.03,,1.31
134.97999,,1.25999
134.96001,,1.24001
134.97999,,1.25999
135.05,,1.33
135.03,,1.31
135.02,,1.3
135.02,,1.3
135.05,,1.33
135.04001,,1.32001
135.02,,1.3
135.04001,,1.32001
135.07001,,1.35001
135.00999,,1.28999
135.02,,1.3
135.04001,,1.32001
135.02,,1.3
135.04001,,1.32001
135.02,,1.3
135.05,,1.33
135.05,,1.33
135,,1.28
135.03,,1.31
135.03,,1.31
135,,1.28
135.08,,1.36
135.03,,1.31
135.00999,,1.28999
135.05,,1.33
134.91,,1.19
135.07001,,1.35001
135.00999,,1.28999
135,,1.28
135.03,,1.31
135.04001,,1.32001
135.02,,1.3
135.04001,,1.32001
135.02,,1.3
135.02,,1.3
135.05,,1.33
135.02,,1.3
135.04001,,1.32001
135,,1.28
135.04001,,1.32001
135.04001,,1.32001
135.03,,1.31
135.04001,,1.32001
135.03,,1.31
135.04001,,1.32001
135.03,,1.31
135.02,,1.3
135.03,,1.31
135.02,,1.3
135.02,,1.3
135.02,,1.3
135.03,,1.31
135,,1.28
135.00999,,1.28999
135.08,,1.36
135.03,,1.31
135.04001,,1.32001
135.00999,,1.28999
135.08,,1.36
135.04001,,1.32001
