  766  17364.00    149.18    137.47     74.16     75.51      1.82     204.970     586.447
  766  17364.00    149.32    148.41     75.06     76.46      1.94     230.940     653.859
  766  17364.00    149.47    159.48     75.96     77.40      2.06     258.233     724.041
  766  17364.00    149.61    170.68     76.86     78.35      2.18     286.839     796.958
  766  17364.00    149.76    182.02     77.76     79.29      2.30     316.742     872.563
  766  17364.00    149.91    193.48     78.65     80.24      2.41     347.933     950.823
  766  17364.00    150.05    205.08     79.55     81.18      2.53     380.402    1031.708
  766  17364.00    150.20    216.81     80.45     82.12      2.64     414.143    1115.195
  766  17364.00    150.35    228.67     81.35     83.07      2.75     449.150    1201.262
  766  17364.00    150.49    240.66     82.24     84.01      2.86     485.418    1289.889
  766  17364.00    150.64    252.79     83.14     84.96      2.98     522.943    1381.059
  766  17364.00    150.79    265.04     84.04     85.90      3.09     561.723    1474.759
  766  17364.00    150.93    277.43     84.94     86.85      3.19     601.752    1570.975
  766  17364.00    151.08    289.95     85.83     87.79      3.30     643.032    1669.697
  766  17364.00    151.23    302.60     86.73     88.73      3.41     685.559    1770.915
  766  17364.00    151.37    315.38     87.63     89.68      3.52     729.334    1874.621
  766  17364.00    151.52    328.29     88.53     90.62      3.62     774.350    1980.798
  766  17364.00    151.67    341.33     89.42     91.57      3.73     820.619    2089.461
  766  17364.00    151.81    354.51     90.32     92.51      3.83     868.136    2200.596
  766  17364.00    151.96    367.93     92.83     94.40      3.90     911.213    2295.020
  766  17364.00    152.11    381.57     93.29     95.72      3.99     959.323    2417.961
  766  17364.00    152.25    395.28     93.74     96.34      4.10    1013.067    2543.274
  766  17364.00    152.40    409.16     95.46     97.71      4.19    1062.965    2654.116
  760  17114.00    145.35      1.19     11.64     11.66      0.10       0.259       1.188
  760  17114.00    145.49      3.12     16.18     16.22      0.19       1.040       4.294
  760  17114.00    145.63      5.49     17.34     17.48      0.31       2.535       9.671
  760  17114.00    145.77      7.93     17.86     18.10      0.44       4.579      16.572
  760  17114.00    145.91     10.45     18.36     18.70      0.56       7.090      24.709
  760  17114.00    146.04     13.03     18.75     19.21      0.68      10.060      34.038
  760  17114.00    146.18     15.66     19.14     19.71      0.79      13.438      44.400
  760  17114.00    146.32     18.35     19.53     20.22      0.91      17.204      55.738
  760  17114.00    146.46     21.09     19.92     20.72      1.02      21.345      68.009
  760  17114.00    146.60     23.90     20.62     21.51      1.11      25.636      80.609
  760  17114.00    146.74     26.86     22.03     22.89      1.17      29.875      92.905
  760  17114.00    146.88     30.02     23.57     24.52      1.22      34.370     106.180
  760  17114.00    147.02     33.36     24.37     25.37      1.31      40.038     122.270
  760  17114.00    147.16     36.80     25.17     26.21      1.40      46.144     139.426
  760  17114.00    147.30     40.35     25.94     27.03      1.49      52.715     157.706
  760  17114.00    147.43     44.85     34.88     34.88      1.29      53.022     158.625
