"IAB","ITYPE","WIDTH","HEIT","ZTR","ZTL","XL","ZO","RNI","DZERO","HZERO","QZERO","ZS","CKS","LIRE","NOVF","IABOVF","OVFAN","OVFAUS","QOMAX","QREGEL","TOVFAN","TOVFAUS","HR0","HR1","RNV1","HR2","RNV2","HR3","RNV3","HR4","RNV4","HR5","RNV5","HR6","RNV6","HR7","RNV7","SF","X","Y","ID","ZSHIFT"         
1536,2,20.00,5.00,0.00,0.00,670.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3413000.66,5384359.16,18293,0.00
1535,2,50.00,5.00,0.00,0.00,600.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3413000.66,5384359.16,18293,0.00
1534,2,80.00,5.00,0.00,0.00,400.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3413029.23,5384556.44,18293,0.00
1533,2,80.00,5.00,0.00,0.00,200.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3413049.90,5384755.33,18293,0.00
1532,2,120.00,5.00,0.00,0.00,0.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3413057.16,5384954.35,18293,0.00
1531,2,80.00,5.00,0.00,0.00,2170.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412283.26,5383700.11,18294,0.00
1530,2,80.00,5.00,0.00,0.00,2000.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412370.59,5383845.97,18294,0.00
1529,2,80.00,5.00,0.00,0.00,1800.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412473.71,5384017.03,18294,0.00
1528,2,80.00,5.00,0.00,0.00,1600.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412566.06,5384194.43,18294,0.00
1527,2,100.00,5.00,0.00,0.00,1400.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412658.80,5384371.63,18294,0.00
1526,2,120.00,5.00,0.00,0.00,1200.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412752.89,5384548.11,18294,0.00
1525,2,80.00,5.00,0.00,0.00,1000.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412847.34,5384724.40,18294,0.00
1524,2,70.00,5.00,0.00,0.00,800.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412944.74,5384899.08,18294,0.00
1523,2,70.00,5.00,0.00,0.00,600.0,130.00,0.0250,5.344,135.344,0.100,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3413060.30,5385057.49,18294,0.00
1522,2,70.00,5.00,0.00,0.00,400.0,130.00,0.0250,5.344,135.344,0.100,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3413093.82,5385253.45,18294,0.00
1521,2,70.00,5.00,0.00,0.00,200.0,130.00,0.0250,5.344,135.344,0.100,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3413110.32,5385452.76,18294,0.00
1520,2,110.00,5.00,0.00,0.00,0.0,130.00,0.0250,5.344,135.344,0.100,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3413114.50,5385652.26,18294,0.00
1517,2,85.00,5.00,0.00,0.00,3350.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3411821.30,5383280.10,50055,0.00
1516,2,80.00,5.00,0.00,0.00,3200.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3411835.85,5383428.64,50055,0.00
1515,2,80.00,5.00,0.00,0.00,3000.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3411929.82,5383603.57,50055,0.00
1514,2,80.00,5.00,0.00,0.00,2800.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412024.83,5383779.51,50055,0.00
1513,2,80.00,5.00,0.00,0.00,2600.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412119.24,5383955.82,50055,0.00
1512,2,80.00,5.00,0.00,0.00,2400.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412213.65,5384132.14,50055,0.00
1511,2,80.00,5.00,0.00,0.00,2200.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412308.06,5384308.45,50055,0.00
1510,2,80.00,5.00,0.00,0.00,2000.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412402.47,5384484.76,50055,0.00
1509,2,80.00,5.00,0.00,0.00,1800.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412496.77,5384661.14,50055,0.00
1508,2,80.00,5.00,0.00,0.00,1600.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412591.01,5384837.54,50055,0.00
1507,2,80.00,5.00,0.00,0.00,1400.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412685.26,5385013.94,50055,0.00
1506,2,170.00,5.00,0.00,0.00,1200.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412779.51,5385190.35,50055,0.00
1505,2,140.00,5.00,0.00,0.00,1000.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412873.75,5385366.75,50055,0.00
1504,2,130.00,5.00,0.00,0.00,800.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3412968.69,5385542.77,50055,0.00
1503,2,100.00,5.00,0.00,0.00,600.0,130.00,0.0250,5.344,135.344,0.050,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3413083.81,5385704.22,50055,0.00
1502,2,110.00,5.00,0.00,0.00,400.0,130.00,0.0250,5.344,135.344,0.150,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3413139.45,5385892.96,50055,0.00
1501,2,120.00,5.00,0.00,0.00,200.0,130.00,0.0250,5.344,135.344,0.150,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3413173.41,5386090.05,50055,0.00
1500,2,120.00,5.00,0.00,0.00,0.0,130.00,0.0250,5.344,135.344,0.150,99.90,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000000,3413208.43,5386281.51,50055,0.00
772,4,120.00,7.09,0.00,0.00,17614.0,145.15,0.0400,1.206,146.356,8.210,6.95,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,146.133,146.925,0.0400,150.050,0.0182,151.051,0.0201,151.182,0.0191,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00043501,3420795.40,5372714.17,3715,0.00
771,5,120.00,7.13,0.00,0.00,17572.0,145.14,0.0400,1.201,146.337,8.210,6.93,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,146.118,146.897,0.0400,150.013,0.0222,151.017,0.0245,151.155,0.0233,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00045503,3420785.60,5372755.01,3715,0.00
770,5,120.00,7.17,0.00,0.00,17531.0,145.12,0.0400,1.195,146.318,8.210,6.92,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,146.102,146.869,0.0400,149.946,0.0250,150.955,0.0275,151.100,0.0262,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00047741,3420776.01,5372794.88,3715,0.00
769,5,120.00,7.21,0.00,0.00,17489.0,145.11,0.0400,1.187,146.297,8.210,6.90,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,146.085,146.839,0.0400,149.861,0.0250,150.878,0.0275,151.030,0.0262,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00050404,3420766.02,5372835.67,3715,0.00
768,5,120.00,7.25,0.00,0.00,17447.0,145.10,0.0400,1.178,146.275,8.210,6.88,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,146.067,146.808,0.0400,149.810,0.0167,150.834,0.0184,150.993,0.0175,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00053532,3420756.02,5372876.46,3715,0.00
767,5,120.00,7.29,0.00,0.00,17406.0,145.08,0.0400,1.168,146.252,8.210,6.87,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,146.048,146.776,0.0400,149.797,0.0167,150.823,0.0184,150.988,0.0175,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00057178,3420746.45,5372916.33,3715,0.00
766,4,120.00,7.33,0.00,0.00,17364.0,145.07,0.0400,1.156,146.226,8.210,6.85,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,146.027,146.741,0.0400,149.780,0.0179,150.808,0.0197,150.978,0.0188,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00061619,3420737.07,5372957.27,3715,0.00
765,5,120.00,7.27,0.00,0.00,17322.0,145.09,0.0400,1.106,146.199,8.210,6.78,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,146.005,146.705,0.0400,149.754,0.0182,150.782,0.0201,150.956,0.0191,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00065448,3420728.09,5372998.30,3715,0.00
764,5,120.00,7.20,0.00,0.00,17281.0,145.12,0.0400,1.054,146.171,8.210,6.71,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.981,146.667,0.0400,149.728,0.0182,150.756,0.0201,150.935,0.0191,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00070369,3420719.59,5373038.41,3715,0.00
763,5,120.00,7.14,0.00,0.00,17239.0,145.14,0.0400,0.999,146.139,8.210,6.64,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.955,146.625,0.0400,149.703,0.0182,150.730,0.0201,150.914,0.0191,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00077196,3420711.41,5373079.60,3715,0.00
762,5,120.00,7.08,0.00,0.00,17197.0,145.16,0.0400,0.940,146.104,8.210,6.58,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.925,146.580,0.0400,149.677,0.0189,150.704,0.0208,150.892,0.0198,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00086217,3420704.02,5373120.95,3715,0.00
761,5,120.00,7.01,0.00,0.00,17156.0,145.19,0.0400,0.878,146.064,8.210,6.51,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.891,146.531,0.0400,149.649,0.0196,150.675,0.0216,150.867,0.0206,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00099459,3420697.43,5373161.41,3715,0.00
760,4,120.00,6.95,0.00,0.00,17114.0,145.21,0.0400,0.805,146.015,8.210,6.44,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.848,146.474,0.0400,149.621,0.0192,150.645,0.0212,150.843,0.0202,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00121546,3420691.39,5373202.98,3715,0.00
759,5,120.00,6.94,0.00,0.00,17073.0,145.18,0.0400,0.782,145.964,8.210,6.42,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.802,146.415,0.0400,149.583,0.0192,150.608,0.0212,150.809,0.0202,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00127389,3420686.34,5373243.66,3715,0.00
758,5,120.00,6.93,0.00,0.00,17031.0,145.15,0.0400,0.754,145.907,8.210,6.41,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.753,146.350,0.0400,149.542,0.0196,150.567,0.0216,150.774,0.0206,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00136068,3420682.17,5373285.45,3715,0.00
757,5,120.00,6.92,0.00,0.00,16989.0,145.12,0.0400,0.721,145.846,8.210,6.39,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.700,146.279,0.0400,149.499,0.0196,150.528,0.0206,150.737,0.0206,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00149457,3420678.70,5373327.31,3715,0.00
756,5,120.00,6.91,0.00,0.00,16948.0,145.10,0.0400,0.681,145.778,8.210,6.37,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.645,146.200,0.0400,149.458,0.0185,150.494,0.0194,150.704,0.0194,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00171414,3420675.63,5373368.20,3715,0.00
755,5,120.00,6.90,0.00,0.00,16906.0,145.07,0.0400,0.624,145.692,8.210,6.36,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.580,146.107,0.0400,149.420,0.0182,150.462,0.0191,150.672,0.0191,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00217224,3420672.93,5373410.11,3715,0.00
754,4,120.00,6.89,0.00,0.00,16864.0,145.04,0.0400,0.476,145.516,8.210,6.34,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.369,145.989,0.0400,149.380,0.0182,150.431,0.0191,150.642,0.0191,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00516871,3420670.56,5373452.04,3715,0.00
753,5,120.00,7.05,0.00,0.00,16825.0,144.70,0.0400,0.691,145.389,8.210,6.24,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.189,145.917,0.0400,149.362,0.0250,150.415,0.0262,150.626,0.0262,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00231521,3420668.51,5373490.99,3715,0.00
752,5,120.00,7.21,0.00,0.00,16786.0,144.35,0.0400,0.980,145.335,8.210,6.14,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.125,145.873,0.0400,149.327,0.0250,150.384,0.0262,150.595,0.0262,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00109907,3420666.63,5373529.94,3715,0.00
751,5,120.00,7.36,0.00,0.00,16747.0,144.01,0.0400,1.298,145.311,8.210,6.04,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.102,145.848,0.0400,149.296,0.0250,150.354,0.0262,150.565,0.0262,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00056288,3420665.05,5373568.91,3715,0.00
750,4,120.00,7.52,0.00,0.00,16708.0,143.67,0.0400,1.629,145.299,8.210,5.94,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.092,145.832,0.0400,149.267,0.0250,150.325,0.0268,150.537,0.0262,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00029136,3420663.92,5373607.89,3715,0.00
749,5,120.00,8.15,0.00,0.00,16666.0,143.74,0.0400,1.549,145.284,8.210,7.30,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.081,145.810,0.0400,149.234,0.0286,150.292,0.0300,150.505,0.0300,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00036674,3420663.51,5373649.89,3715,0.00
748,4,120.00,8.77,0.00,0.00,16624.0,143.80,0.0400,1.463,145.263,8.210,8.67,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.064,145.783,0.0400,149.189,0.0286,150.250,0.0300,150.463,0.0300,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00050935,3420662.99,5373691.89,3715,0.00
747,9,120.00,9.03,0.00,0.00,16623.0,143.80,0.0400,1.463,145.263,8.210,8.96,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.064,145.783,0.0400,149.160,0.0294,150.206,0.0309,150.413,0.0309,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00051070,3420662.96,5373692.89,3715,0.00
746,9,120.00,9.03,0.00,0.00,16614.0,143.80,0.0400,1.458,145.258,8.210,8.96,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.060,145.777,0.0400,149.143,0.0233,150.189,0.0245,150.396,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00052021,3420662.67,5373701.88,3715,0.00
745,4,120.00,8.77,0.00,0.00,16609.0,143.80,0.0400,1.455,145.255,8.210,8.67,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.058,145.773,0.0400,149.166,0.0208,150.226,0.0218,150.438,0.0218,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00052517,3420662.48,5373706.88,3715,0.00
744,5,120.00,7.89,0.00,0.00,16560.0,143.80,0.0400,1.440,145.235,8.210,7.69,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.042,145.748,0.0400,149.145,0.0213,150.202,0.0224,150.414,0.0224,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00039218,3420660.00,5373755.81,3715,0.00
743,4,120.00,6.99,0.00,0.00,16510.0,143.79,0.0400,1.430,145.220,8.210,6.70,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.030,145.728,0.0400,149.115,0.0222,150.170,0.0233,150.382,0.0233,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00028347,3420657.48,5373805.75,3715,0.00
742,5,120.00,7.05,0.00,0.00,16475.0,143.93,0.0400,1.275,145.207,8.210,6.77,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.021,145.709,0.0400,149.081,0.0222,150.135,0.0233,150.346,0.0233,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00038059,3420656.25,5373840.73,3715,0.00
741,5,120.00,7.10,0.00,0.00,16439.0,144.08,0.0400,1.111,145.189,8.210,6.85,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,145.007,145.685,0.0400,149.042,0.0222,150.097,0.0233,150.306,0.0233,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00051881,3420655.17,5373876.71,3715,0.00
740,5,120.00,7.16,0.00,0.00,16403.0,144.22,0.0400,0.938,145.162,8.210,6.92,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,144.986,145.651,0.0400,148.997,0.0227,150.053,0.0238,150.262,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00076149,3420654.12,5373912.70,3715,0.00
739,4,120.00,7.22,0.00,0.00,16367.0,144.37,0.0400,0.746,145.116,8.210,7.00,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,144.942,145.605,0.0400,148.946,0.0227,150.005,0.0238,150.213,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00140271,3420653.21,5373948.69,3715,0.00
738,5,120.00,7.24,0.00,0.00,16325.0,144.31,0.0400,0.750,145.057,8.210,7.03,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,144.880,145.551,0.0400,148.905,0.0217,149.967,0.0228,150.175,0.0228,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00138946,3420652.22,5373990.67,3715,0.00
737,5,120.00,7.26,0.00,0.00,16284.0,144.25,0.0400,0.754,145.001,8.210,7.05,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,144.821,145.500,0.0400,148.877,0.0175,149.940,0.0184,150.147,0.0184,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00137166,3420651.14,5374031.66,3715,0.00
736,5,120.00,7.28,0.00,0.00,16243.0,144.18,0.0400,0.760,144.945,8.210,7.07,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,144.762,145.448,0.0400,148.849,0.0213,149.914,0.0224,150.121,0.0224,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00134798,3420649.76,5374072.64,3715,0.00
735,5,120.00,7.30,0.00,0.00,16201.0,144.12,0.0400,0.766,144.889,8.210,7.10,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,144.704,145.395,0.0400,148.813,0.0213,149.880,0.0224,150.086,0.0224,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00131624,3420648.48,5374114.62,3715,0.00
734,5,120.00,7.32,0.00,0.00,16160.0,144.06,0.0400,0.774,144.835,8.210,7.13,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,144.650,145.343,0.0400,148.779,0.0204,149.848,0.0214,150.055,0.0214,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00127675,3420646.84,5374155.58,3715,0.00
733,4,120.00,7.34,0.00,0.00,16119.0,144.00,0.0400,0.784,144.784,8.210,7.15,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,144.599,145.292,0.0400,148.749,0.0200,149.820,0.0210,150.026,0.0210,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00122810,3420643.77,5374196.46,3715,0.00
732,5,120.00,7.37,0.00,0.00,16077.0,143.92,0.0400,0.815,144.732,8.210,7.19,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,144.548,145.240,0.0400,148.715,0.0200,149.785,0.0210,149.990,0.0210,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00123405,3420639.49,5374238.24,3715,0.00
731,5,120.00,7.40,0.00,0.00,16035.0,143.83,0.0400,0.847,144.681,8.210,7.23,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,144.496,145.189,0.0400,148.679,0.0208,149.749,0.0218,149.953,0.0218,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00124207,3420631.86,5374279.52,3715,0.00
730,5,120.00,7.43,0.00,0.00,15993.0,143.75,0.0400,0.877,144.628,8.210,7.26,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,144.444,145.138,0.0400,148.639,0.0213,149.709,0.0224,149.911,0.0224,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00125273,3420619.77,5374319.73,3715,0.00
