2098.89258,,-1001.10742
2021.57532,,-1078.42468
2008.14111,,-1091.85889
1990.69983,,-1109.30017
2074.07373,,-1025.92627
2062.74268,,-1037.25732
2046.34534,,-1053.65466
2025.45593,,-1074.54407
1945.41833,,-1154.58167
1952.91589,,-1147.08411
1963.07397,,-1136.92603
1944.47888,,-1155.52112
1924.79858,,-1175.20142
1917.72754,,-1182.27246
1881.80908,,-1218.19092
1980.40808,,-1119.59192
1938.85413,,-1161.14587
1887.05872,,-1212.94128
1859.00244,,-1240.99756
1880.0592,,-1219.9408
1878.30933,,-1221.69067
1873.24902,,-1226.75098
1779.33154,,-1320.66846
1887.05872,,-1212.94128
1884.16528,,-1215.83472
1897.67212,,-1202.32788
1827.58533,,-1272.41467
1825.23279,,-1274.76721
1891.96716,,-1208.03284
1903.46252,,-1196.53748
1932.59961,,-1167.40039
1927.58203,,-1172.41797
1853.15271,,-1246.84729
1862.6051,,-1237.3949
1841.08594,,-1258.91406
1900.0719,,-1199.9281
2003.82837,,-1096.17163
1945.41833,,-1154.58167
1865.18042,,-1234.81958
1863.17578,,-1236.82422
1906.23218,,-1193.76782
1854.33325,,-1245.66675
1861.17114,,-1238.82886
1873.24902,,-1226.75098
1929.45496,,-1170.54504
1878.30933,,-1221.69067
1855.15735,,-1244.84265
1849.91748,,-1250.08252
1944.47888,,-1155.52112
1893.9115,,-1206.0885
1932.59961,,-1167.40039
1878.30933,,-1221.69067
2021.22729,,-1078.77271
2019.76697,,-1080.23303
1918.89905,,-1181.10095
1840.65723,,-1259.34277
1897.13489,,-1202.86511
1925.07324,,-1174.92676
1839.13135,,-1260.86865
1857.16199,,-1242.83801
1934.776,,-1165.224
1945.41833,,-1154.58167
1842.67297,,-1257.32703
1831.00159,,-1268.99841
1899.05212,,-1200.94788
1826.9812,,-1273.0188
1849.91748,,-1250.08252
1945.28918,,-1154.71082
1902.12537,,-1197.87463
1932.59961,,-1167.40039
1925.07324,,-1174.92676
1902.12537,,-1197.87463
1891.96716,,-1208.03284
1917.72754,,-1182.27246
1868.45471,,-1231.54529
1847.70959,,-1252.29041
1864.40649,,-1235.59351
1828.18396,,-1271.81604
1838.04285,,-1261.95715
1857.20105,,-1242.79895
1831.00159,,-1268.99841
1835.43958,,-1264.56042
1849.91748,,-1250.08252
1835.42847,,-1264.57153
1878.30933,,-1221.69067
1845.08411,,-1254.91589
1817.91858,,-1282.08142
1842.67297,,-1257.32703
1859.00244,,-1240.99756
1745.84521,,-1354.15479
1832.81409,,-1267.18591
1842.67297,,-1257.32703
1900.0719,,-1199.9281
1925.07324,,-1174.92676
1904.17871,,-1195.82129
1902.12537,,-1197.87463
1922.44153,,-1177.55847
1893.8689,,-1206.1311
1940.09717,,-1159.90283
1868.45471,,-1231.54529
1885.30884,,-1214.69116
1920.05566,,-1179.94434
1864.40649,,-1235.59351
1833.81921,,-1266.18079
1843.29382,,-1256.70618
1743.66882,,-1356.33118
1762.72449,,-1337.27551
1822.35657,,-1277.64343
1771.43738,,-1328.56262
1755.82922,,-1344.17078
1663.0885,,-1436.9115
1670.0675,,-1429.9325
1678.427,,-1421.573
1655.65308,,-1444.34692
1618.47632,,-1481.52368
1604.50476,,-1495.49524
1715.90015,,-1384.09985
1704.4718,,-1395.5282
1611.04089,,-1488.95911
1614.30896,,-1485.69104
1624.35596,,-1475.64404
1563.34827,,-1536.65173
1471.71057,,-1628.28943
1538.37366,,-1561.62634
1594.70044,,-1505.29956
1603.60559,,-1496.39441
1715.53418,,-1384.46582
1668.53943,,-1431.46057
1600.40833,,-1499.59167
1580.06702,,-1519.93298
1586.14099,,-1513.85901
1596.17017,,-1503.82983
1661.26086,,-1438.73914
1624.35596,,-1475.64404
1640.93921,,-1459.06079
1640.15515,,-1459.84485
1605.46094,,-1494.53906
1495.09766,,-1604.90234
1524.32886,,-1575.67114
1551.73096,,-1548.26904
1480.85352,,-1619.14648
1448.58228,,-1651.41772
1557.15576,,-1542.84424
1558.77722,,-1541.22278
1448.58228,,-1651.41772
1595.35693,,-1504.64307
1534.91748,,-1565.08252
1560.84912,,-1539.15088
1496.98914,,-1603.01086
1465.8927,,-1634.1073
1432.44666,,-1667.55334
1449.52808,,-1650.47192
1513.12488,,-1586.87512
1571.22449,,-1528.77551
1557.15576,,-1542.84424
1575.82788,,-1524.17212
1547.27856,,-1552.72144
1556.18347,,-1543.81653
1611.85425,,-1488.14575
1656.9425,,-1443.0575
1607.77283,,-1492.22717
1757.5531,,-1342.4469
1773.34143,,-1326.65857
1787.82605,,-1312.17395
1862.06238,,-1237.93762
1835.42847,,-1264.57153
1759.27686,,-1340.72314
1754.10547,,-1345.89453
1776.33655,,-1323.66345
1702.83459,,-1397.16541
1659.3916,,-1440.6084
1655.65308,,-1444.34692
1716.08325,,-1383.91675
1705.29053,,-1394.70947
1633.34705,,-1466.65295
1604.50476,,-1495.49524
1592.21484,,-1507.78516
1641.09595,,-1458.90405
1641.09595,,-1458.90405
1591.18958,,-1508.81042
1540.49329,,-1559.50671
1505.87341,,-1594.12659
1514.98657,,-1585.01343
1542.82617,,-1557.17383
1448.58228,,-1651.41772
1547.27856,,-1552.72144
1558.39771,,-1541.60229
1554.06384,,-1545.93616
1545.39612,,-1554.60388
1551.73096,,-1548.26904
1495.81445,,-1604.18555
1408.22827,,-1691.77173
1504.15198,,-1595.84802
1522.12354,,-1577.87646
1531.3512,,-1568.6488
1456.29163,,-1643.70837
1449.72388,,-1650.27612
1531.3512,,-1568.6488
