"ZEIT[H]" "K1186" "K1168" "K1115" "K1014" "K1000" "K1174" "K1170" "K1141" "K1106" "K1182" "K1156" "K1173" "K 586" "K 585" "K 460" "K 459"
 1.084   136.522 136.086 135.323 135.027 135.018 136.228 136.117 135.604 135.268 136.504 135.840 136.174 143.138 137.787 137.241 135.486
 1.168   136.533 136.097 135.335 135.033 135.022 136.238 136.127 135.616 135.280 136.514 135.851 136.185 143.139 137.787 137.241 135.492
 1.248   136.546 136.110 135.349 135.038 135.027 136.252 136.141 135.630 135.294 136.526 135.865 136.198 143.139 137.787 137.241 135.503
 1.332   136.560 136.125 135.361 135.043 135.033 136.266 136.155 135.644 135.305 136.539 135.880 136.213 143.139 137.787 137.241 135.514
 1.416   136.574 136.138 135.372 135.048 135.038 136.280 136.169 135.657 135.316 136.552 135.893 136.226 143.139 137.788 137.241 135.523
 1.500   136.575 136.144 135.379 135.048 135.038 136.285 136.174 135.664 135.321 136.555 135.900 136.232 143.139 137.788 137.241 135.531
 1.584   136.560 136.137 135.376 135.043 135.033 136.276 136.167 135.660 135.318 136.543 135.895 136.224 143.138 137.788 137.241 135.533
 1.668   136.539 136.120 135.363 135.038 135.027 136.258 136.150 135.646 135.306 136.523 135.879 136.206 143.138 137.788 137.241 135.528
 1.748   136.513 136.098 135.348 135.033 135.022 136.235 136.127 135.627 135.292 136.500 135.858 136.183 143.138 137.788 137.241 135.517
 1.832   136.486 136.073 135.331 135.028 135.018 136.210 136.103 135.607 135.277 136.474 135.836 136.158 143.138 137.788 137.241 135.504
 1.916   136.458 136.049 135.314 135.022 135.012 136.184 136.078 135.586 135.259 136.448 135.813 136.133 143.138 137.788 137.241 135.491
 2.000   136.438 136.030 135.300 135.019 135.010 136.164 136.058 135.570 135.246 136.429 135.795 136.113 143.138 137.788 137.241 135.477
 2.084   136.430 136.021 135.296 135.019 135.010 136.155 136.050 135.564 135.242 136.421 135.788 136.104 143.138 137.788 137.241 135.468
 2.168   136.426 136.019 135.297 135.019 135.010 136.152 136.047 135.564 135.244 136.417 135.787 136.101 143.138 137.788 137.241 135.465
 2.248   136.422 136.017 135.296 135.019 135.010 136.150 136.045 135.563 135.243 136.414 135.785 136.099 143.138 137.787 137.241 135.466
 2.332   136.419 136.014 135.296 135.019 135.010 136.147 136.043 135.562 135.243 136.411 135.784 136.097 143.138 137.787 137.241 135.466
 2.416   136.415 136.012 135.295 135.019 135.010 136.144 136.040 135.560 135.242 136.408 135.782 136.094 143.138 137.787 137.241 135.465
 2.500   136.424 136.017 135.296 135.021 135.012 136.150 136.045 135.563 135.243 136.415 135.785 136.099 143.138 137.787 137.241 135.464
 2.584   136.447 136.031 135.302 135.025 135.015 136.167 136.060 135.572 135.250 136.436 135.797 136.115 143.138 137.787 137.241 135.467
 2.668   136.475 136.051 135.313 135.028 135.018 136.188 136.080 135.585 135.260 136.460 135.813 136.136 143.138 137.787 137.241 135.474
 2.748   136.504 136.073 135.327 135.032 135.022 136.212 136.103 135.602 135.274 136.487 135.832 136.160 143.138 137.787 137.241 135.484
 2.832   136.536 136.099 135.343 135.035 135.025 136.240 136.130 135.622 135.289 136.516 135.855 136.187 143.138 137.788 137.241 135.497
 2.916   136.570 136.128 135.360 135.039 135.028 136.270 136.158 135.644 135.304 136.547 135.881 136.216 143.138 137.788 137.241 135.510
 3.000   136.587 136.147 135.372 135.041 135.030 136.290 136.178 135.661 135.315 136.564 135.900 136.236 143.138 137.788 137.241 135.523
 3.084   136.584 136.150 135.376 135.041 135.030 136.292 136.181 135.665 135.317 136.562 135.904 136.238 143.138 137.788 137.241 135.531
 3.168   136.573 136.143 135.372 135.041 135.030 136.284 136.173 135.660 135.314 136.553 135.898 136.231 143.138 137.788 137.241 135.531
 3.248   136.558 136.132 135.366 135.040 135.030 136.272 136.162 135.652 135.309 136.540 135.888 136.219 143.138 137.788 137.241 135.527
 3.332   136.543 136.119 135.360 135.040 135.030 136.259 136.149 135.643 135.304 136.526 135.877 136.206 143.138 137.788 137.241 135.522
 3.416   136.528 136.107 135.355 135.040 135.030 136.245 136.137 135.634 135.299 136.512 135.866 136.193 143.138 137.788 137.241 135.517
 3.500   136.514 136.095 135.349 135.038 135.028 136.233 136.125 135.626 135.295 136.499 135.856 136.181 143.138 137.788 137.241 135.513
 3.584   136.501 136.085 135.343 135.035 135.025 136.222 136.114 135.618 135.289 136.487 135.847 136.170 143.138 137.788 137.241 135.508
 3.668   136.488 136.073 135.335 135.032 135.022 136.210 136.102 135.608 135.281 136.475 135.836 136.158 143.138 137.788 137.241 135.502
 3.748   136.474 136.060 135.325 135.028 135.018 136.196 136.090 135.597 135.272 136.462 135.824 136.145 143.138 137.788 137.241 135.495
 3.832   136.459 136.047 135.315 135.025 135.015 136.183 136.076 135.586 135.261 136.449 135.812 136.131 143.138 137.788 137.241 135.488
 3.916   136.445 136.034 135.304 135.021 135.012 136.169 136.063 135.575 135.250 136.435 135.800 136.118 143.138 137.788 137.241 135.479
 4.000   136.441 136.029 135.299 135.019 135.010 136.164 136.058 135.569 135.245 136.431 135.794 136.113 143.138 137.788 137.241 135.471
 4.084   136.451 136.034 135.301 135.020 135.010 136.170 136.063 135.573 135.247 136.439 135.798 136.118 143.138 137.788 137.241 135.468
 4.168   136.464 136.043 135.305 135.020 135.010 136.180 136.072 135.578 135.251 136.451 135.806 136.128 143.138 137.788 137.241 135.471
 4.248   136.476 136.052 135.307 135.020 135.010 136.190 136.082 135.583 135.253 136.462 135.813 136.138 143.138 137.788 137.241 135.474
 4.332   136.489 136.061 135.310 135.020 135.010 136.200 136.091 135.588 135.255 136.474 135.819 136.147 143.138 137.788 137.241 135.476
 4.416   136.502 136.070 135.312 135.020 135.010 136.210 136.100 135.593 135.257 136.485 135.827 136.157 143.138 137.788 137.241 135.479
 4.500   136.511 136.077 135.315 135.020 135.010 136.218 136.107 135.597 135.260 136.493 135.832 136.165 143.138 137.788 137.241 135.481
 4.584   136.516 136.081 135.317 135.020 135.010 136.222 136.112 135.600 135.262 136.498 135.836 136.169 143.138 137.788 137.241 135.484
 4.668   136.519 136.084 135.318 135.020 135.010 136.225 136.114 135.601 135.262 136.501 135.838 136.172 143.138 137.788 137.241 135.485
 4.748   136.522 136.087 135.319 135.020 135.010 136.228 136.117 135.603 135.263 136.504 135.840 136.175 143.138 137.788 137.241 135.486
 4.832   136.525 136.089 135.320 135.020 135.010 136.231 136.119 135.604 135.264 136.506 135.842 136.177 143.138 137.788 137.241 135.487
 4.916   136.529 136.091 135.321 135.021 135.010 136.233 136.122 135.606 135.265 136.509 135.844 136.180 143.138 137.788 137.241 135.487
 5.000   136.526 136.090 135.321 135.020 135.010 136.232 136.121 135.606 135.265 136.507 135.844 136.179 143.138 137.788 137.241 135.488
 5.084   136.516 136.084 135.319 135.020 135.010 136.225 136.114 135.602 135.263 136.499 135.839 136.172 143.138 137.788 137.241 135.488
 5.168   136.504 136.075 135.314 135.020 135.010 136.215 136.105 135.596 135.259 136.488 135.831 136.162 143.138 137.788 137.241 135.485
 5.248   136.491 136.065 135.310 135.020 135.010 136.204 136.095 135.589 135.255 136.476 135.823 136.151 143.138 137.788 137.241 135.481
 5.332   136.478 136.056 135.307 135.020 135.010 136.194 136.085 135.584 135.252 136.465 135.815 136.142 143.138 137.788 137.241 135.478
 5.416   136.467 136.047 135.305 135.020 135.010 136.185 136.077 135.580 135.250 136.454 135.809 136.133 143.138 137.788 137.241 135.475
 5.500   136.465 136.045 135.304 135.020 135.010 136.182 136.074 135.578 135.250 136.452 135.806 136.130 143.138 137.788 137.241 135.473
 5.584   136.474 136.050 135.306 135.020 135.010 136.188 136.079 135.581 135.252 136.460 135.811 136.135 143.138 137.788 137.241 135.473
 5.668   136.485 136.058 135.309 135.020 135.010 136.197 136.088 135.586 135.254 136.470 135.817 136.144 143.138 137.788 137.241 135.475
 5.748   136.497 136.067 135.311 135.020 135.010 136.206 136.097 135.591 135.257 136.481 135.824 136.153 143.138 137.788 137.241 135.478
 5.832   136.509 136.075 135.314 135.020 135.010 136.216 136.105 135.596 135.259 136.491 135.831 136.163 143.138 137.788 137.241 135.480
 5.916   136.521 136.084 135.318 135.021 135.010 136.226 136.114 135.601 135.262 136.502 135.838 136.172 143.138 137.788 137.241 135.483
 6.000   136.519 136.085 135.320 135.021 135.011 136.227 136.116 135.603 135.264 136.501 135.840 136.173 143.138 137.788 137.241 135.486
 6.084   136.500 136.075 135.317 135.023 135.012 136.214 136.105 135.598 135.262 136.486 135.832 136.161 143.138 137.788 137.241 135.487
 6.168   136.477 136.058 135.311 135.024 135.014 136.196 136.087 135.587 135.256 136.465 135.818 136.143 143.138 137.788 137.241 135.483
 6.248   136.453 136.040 135.304 135.025 135.016 136.176 136.069 135.577 135.251 136.443 135.804 136.124 143.138 137.788 137.241 135.477
 6.332   136.430 136.024 135.300 135.027 135.018 136.158 136.052 135.568 135.247 136.422 135.791 136.107 143.138 137.788 137.241 135.472
 6.416   136.409 136.010 135.296 135.028 135.019 136.141 136.038 135.560 135.244 136.403 135.780 136.091 143.138 137.788 137.241 135.468
 6.500   136.395 136.000 135.294 135.027 135.018 136.130 136.028 135.554 135.242 136.390 135.773 136.081 143.138 137.788 137.241 135.465
 6.584   136.389 135.996 135.291 135.024 135.015 136.126 136.024 135.551 135.240 136.384 135.769 136.076 143.138 137.788 137.241 135.462
 6.668   136.384 135.993 135.289 135.021 135.012 136.122 136.020 135.549 135.237 136.379 135.766 136.073 143.138 137.788 137.241 135.460
 6.748   136.378 135.989 135.287 135.017 135.008 136.118 136.016 135.546 135.235 136.374 135.763 136.069 143.138 137.788 137.241 135.458
 6.832   136.373 135.985 135.285 135.014 135.005 136.114 136.013 135.543 135.233 136.369 135.760 136.065 143.138 137.788 137.241 135.456
 6.916   136.368 135.982 135.283 135.012 135.002 136.110 136.009 135.541 135.230 136.364 135.757 136.061 143.138 137.788 137.241 135.455
 7.000   136.365 135.980 135.282 135.013 135.003 136.108 136.007 135.539 135.230 136.361 135.755 136.059 143.138 137.788 137.241 135.453
 7.084   136.365 135.980 135.284 135.019 135.010 136.108 136.008 135.540 135.232 136.362 135.756 136.060 143.138 137.788 137.241 135.453
 7.168   136.367 135.982 135.287 135.025 135.017 136.110 136.009 135.543 135.236 136.363 135.757 136.061 143.138 137.788 137.241 135.455
 7.248   136.368 135.983 135.290 135.032 135.023 136.111 136.011 135.545 135.240 136.364 135.759 136.063 143.138 137.788 137.241 135.458
 7.332   136.370 135.985 135.295 135.039 135.030 136.113 136.013 135.548 135.246 136.366 135.762 136.064 143.138 137.788 137.241 135.461
 7.416   136.372 135.988 135.302 135.045 135.037 136.116 136.015 135.553 135.254 136.369 135.765 136.067 143.138 137.788 137.241 135.465
 7.500   136.376 135.992 135.311 135.048 135.039 136.119 136.019 135.559 135.264 136.372 135.770 136.071 143.138 137.788 137.241 135.472
 7.584   136.381 135.996 135.316 135.047 135.038 136.123 136.023 135.564 135.268 136.377 135.775 136.075 143.138 137.788 137.241 135.478
 7.668   136.384 135.999 135.316 135.045 135.036 136.126 136.026 135.565 135.268 136.380 135.776 136.077 143.138 137.788 137.241 135.481
 7.748   136.386 135.999 135.314 135.043 135.034 136.127 136.026 135.564 135.266 136.382 135.777 136.078 143.138 137.788 137.241 135.480
 7.832   136.388 136.000 135.312 135.042 135.033 136.128 136.027 135.564 135.263 136.383 135.776 136.079 143.138 137.788 137.241 135.478
 7.916   136.389 136.000 135.310 135.040 135.031 136.128 136.027 135.563 135.261 136.384 135.776 136.079 143.138 137.788 137.241 135.477
 8.000   136.395 136.003 135.309 135.038 135.029 136.132 136.030 135.563 135.260 136.390 135.778 136.083 143.138 137.788 137.241 135.475
 8.084   136.407 136.010 135.310 135.037 135.027 136.140 136.037 135.567 135.261 136.400 135.783 136.090 143.138 137.788 137.241 135.475
 8.168   136.420 136.018 135.313 135.035 135.026 136.150 136.046 135.572 135.263 136.412 135.790 136.099 143.138 137.788 137.241 135.477
 8.248   136.433 136.027 135.316 135.034 135.024 136.160 136.055 135.577 135.265 136.423 135.797 136.109 143.138 137.788 137.241 135.480
 8.332   136.446 136.036 135.318 135.032 135.022 136.170 136.064 135.582 135.267 136.435 135.804 136.119 143.138 137.788 137.241 135.482
 8.416   136.459 136.045 135.320 135.031 135.021 136.180 136.074 135.587 135.268 136.448 135.811 136.129 143.138 137.788 137.241 135.484
 8.500   136.468 136.052 135.322 135.032 135.022 136.188 136.081 135.591 135.270 136.456 135.816 136.136 143.138 137.788 137.241 135.486
 8.584   136.471 136.055 135.325 135.035 135.025 136.191 136.084 135.593 135.273 136.458 135.819 136.139 143.138 137.788 137.241 135.488
 8.668   136.473 136.057 135.329 135.038 135.028 136.193 136.086 135.597 135.277 136.460 135.822 136.142 143.138 137.788 137.241 135.491
 8.748   136.476 136.061 135.335 135.041 135.032 136.197 136.090 135.601 135.283 136.463 135.826 136.145 143.138 137.788 137.241 135.495
 8.832   136.479 136.065 135.340 135.045 135.035 136.201 136.094 135.607 135.288 136.467 135.831 136.149 143.138 137.788 137.241 135.499
 8.916   136.483 136.070 135.346 135.048 135.038 136.205 136.099 135.612 135.293 136.470 135.836 136.154 143.138 137.788 137.241 135.503
 9.000   136.482 136.071 135.349 135.047 135.038 136.206 136.100 135.615 135.296 136.470 135.838 136.155 143.136 137.787 137.241 135.507
 9.084   136.473 136.067 135.346 135.043 135.033 136.201 136.095 135.612 135.293 136.463 135.834 136.150 143.129 137.785 137.241 135.508
 9.168   136.461 136.056 135.336 135.037 135.027 136.190 136.085 135.602 135.284 136.451 135.824 136.139 143.118 137.780 137.240 135.503
 9.248   136.446 136.042 135.324 135.032 135.022 136.175 136.071 135.589 135.272 136.437 135.811 136.125 143.112 137.773 137.239 135.495
 9.332   136.430 136.027 135.311 135.027 135.018 136.160 136.056 135.576 135.259 136.422 135.797 136.110 143.113 137.768 137.237 135.483
 9.416   136.415 136.014 135.298 135.022 135.012 136.146 136.042 135.563 135.245 136.408 135.784 136.096 143.117 137.762 137.234 135.471
 9.500   136.406 136.006 135.291 135.018 135.009 136.137 136.034 135.556 135.238 136.399 135.776 136.087 143.123 137.758 137.231 135.459
 9.584   136.404 136.004 135.291 135.017 135.008 136.135 136.032 135.555 135.238 136.397 135.775 136.085 143.133 137.756 137.227 135.453
 9.668   136.403 136.004 135.291 135.015 135.006 136.135 136.032 135.555 135.239 136.397 135.775 136.085 143.142 137.756 137.225 135.452
 9.748   136.402 136.003 135.290 135.014 135.004 136.134 136.031 135.554 135.238 136.396 135.774 136.085 143.147 137.760 137.224 135.451
 9.832   136.401 136.003 135.290 135.013 135.003 136.134 136.031 135.554 135.237 136.395 135.774 136.084 143.152 137.768 137.224 135.451
 9.916   136.401 136.002 135.289 135.012 135.001 136.133 136.030 135.553 135.237 136.394 135.773 136.083 143.154 137.780 137.225 135.451
 10.000  136.395 135.999 135.289 135.014 135.003 136.130 136.027 135.552 135.236 136.390 135.771 136.080 143.154 137.793 137.230 135.453
 10.084  136.386 135.994 135.288 135.019 135.010 136.123 136.021 135.549 135.236 136.381 135.767 136.074 143.152 137.806 137.236 135.456
 10.168  136.376 135.988 135.288 135.025 135.017 136.116 136.015 135.546 135.237 136.372 135.762 136.067 143.147 137.817 137.243 135.459
 10.248  136.366 135.982 135.289 135.032 135.023 136.110 136.009 135.544 135.239 136.363 135.758 136.061 143.141 137.824 137.250 135.463
 10.332  136.357 135.977 135.292 135.038 135.030 136.104 136.004 135.543 135.242 136.354 135.755 136.056 143.136 137.826 137.256 135.468
 10.416  136.348 135.973 135.295 135.045 135.037 136.098 136.000 135.543 135.247 136.346 135.753 136.051 143.130 137.824 137.260 135.472
 10.500  136.345 135.972 135.300 135.046 135.038 136.097 135.998 135.544 135.253 136.343 135.753 136.049 143.120 137.819 137.262 135.476
 10.584  136.347 135.973 135.301 135.041 135.033 136.098 136.000 135.546 135.254 136.345 135.755 136.051 143.113 137.813 137.261 135.479
 10.668  136.349 135.974 135.297 135.036 135.027 136.099 136.001 135.544 135.248 136.347 135.754 136.052 143.112 137.806 137.259 135.477
 10.748  136.349 135.972 135.290 135.031 135.022 136.098 135.999 135.541 135.241 136.346 135.752 136.051 143.111 137.799 137.256 135.472
 10.832  136.349 135.971 135.285 135.026 135.018 136.097 135.998 135.537 135.235 136.346 135.749 136.049 143.111 137.792 137.252 135.465
 10.916  136.349 135.971 135.283 135.021 135.012 136.097 135.998 135.536 135.232 136.346 135.748 136.049 143.114 137.786 137.248 135.459
 11.000  136.346 135.969 135.281 135.020 135.012 136.095 135.996 135.534 135.230 136.344 135.747 136.047 143.117 137.780 137.244 135.454
 11.084  136.339 135.965 135.281 135.023 135.015 136.090 135.991 135.532 135.230 136.337 135.744 136.043 143.122 137.776 137.241 135.451
 11.168  136.332 135.960 135.280 135.027 135.018 136.085 135.987 135.530 135.230 136.331 135.740 136.038 143.127 137.772 137.237 135.449
 11.248  136.326 135.956 135.281 135.030 135.022 136.081 135.983 135.528 135.231 136.324 135.737 136.034 143.134 137.770 137.235 135.447
 11.332  136.319 135.952 135.281 135.033 135.025 136.076 135.979 135.527 135.232 136.318 135.734 136.029 143.138 137.768 137.232 135.446
 11.416  136.312 135.948 135.282 135.036 135.028 136.071 135.975 135.525 135.233 136.312 135.732 136.025 143.140 137.768 137.231 135.446
 11.500  136.311 135.948 135.283 135.037 135.029 136.071 135.974 135.525 135.234 136.311 135.731 136.024 143.143 137.770 137.230 135.445
 11.584  136.317 135.951 135.284 135.036 135.027 136.074 135.978 135.527 135.236 136.316 135.734 136.028 143.144 137.774 137.230 135.446
 11.668  136.323 135.955 135.284 135.034 135.026 136.079 135.982 135.530 135.236 136.322 135.737 136.032 143.145 137.779 137.231 135.448
 11.748  136.329 135.959 135.285 135.033 135.024 136.083 135.985 135.531 135.236 136.327 135.740 136.036 143.144 137.785 137.233 135.449
 11.832  136.335 135.962 135.285 135.031 135.022 136.087 135.989 135.533 135.235 136.333 135.743 136.040 143.143 137.790 137.236 135.451
 11.916  136.340 135.966 135.285 135.030 135.021 136.091 135.992 135.535 135.235 136.338 135.745 136.044 143.140 137.794 137.239 135.453
 12.000  136.349 135.971 135.286 135.029 135.020 136.097 135.998 135.537 135.236 136.346 135.749 136.049 143.138 137.796 137.242 135.455
 12.084  136.361 135.979 135.289 135.029 135.020 136.106 136.006 135.542 135.238 136.358 135.755 136.058 143.137 137.796 137.243 135.458
 12.168  136.375 135.987 135.292 135.029 135.020 136.115 136.014 135.547 135.241 136.370 135.762 136.066 143.137 137.796 137.244 135.461
 12.248  136.388 135.995 135.295 135.029 135.020 136.125 136.023 135.553 135.244 136.382 135.769 136.075 143.136 137.794 137.245 135.464
 12.332  136.401 136.004 135.297 135.029 135.020 136.134 136.031 135.558 135.246 136.394 135.776 136.084 143.135 137.792 137.245 135.466
 12.416  136.414 136.012 135.301 135.029 135.020 136.144 136.040 135.563 135.249 136.407 135.783 136.094 143.136 137.790 137.245 135.469
 12.500  136.421 136.017 135.304 135.033 135.023 136.150 136.045 135.567 135.253 136.413 135.787 136.099 143.136 137.787 137.244 135.472
 12.584  136.421 136.019 135.310 135.039 135.030 136.151 136.047 135.571 135.260 136.413 135.790 136.101 143.137 137.785 137.243 135.475
 12.668  136.421 136.021 135.319 135.046 135.037 136.152 136.049 135.576 135.269 136.414 135.793 136.102 143.138 137.783 137.241 135.479
 12.748  136.423 136.024 135.328 135.052 135.043 136.155 136.052 135.582 135.279 136.415 135.797 136.105 143.139 137.783 137.240 135.486
 12.832  136.425 136.028 135.337 135.059 135.050 136.158 136.056 135.589 135.289 136.418 135.803 136.109 143.139 137.783 137.239 135.493
 12.916  136.427 136.032 135.346 135.065 135.057 136.162 136.060 135.596 135.297 136.420 135.809 136.113 143.139 137.783 137.238 135.499
 13.000  136.424 136.034 135.351 135.065 135.056 136.163 136.061 135.601 135.301 136.418 135.812 136.114 143.140 137.784 137.238 135.505
 13.084  136.415 136.028 135.346 135.057 135.048 136.156 136.055 135.597 135.296 136.410 135.807 136.107 143.140 137.785 137.238 135.506
 13.168  136.399 136.015 135.333 135.048 135.039 136.142 136.042 135.583 135.283 136.395 135.794 136.094 143.140 137.786 137.238 135.500
 13.248  136.381 135.999 135.316 135.040 135.031 136.126 136.026 135.567 135.267 136.378 135.778 136.077 143.140 137.788 137.239 135.489
 13.332  136.363 135.983 135.298 135.032 135.022 136.110 136.010 135.550 135.248 136.360 135.762 136.062 143.139 137.789 137.239 135.475
 13.416  136.346 135.970 135.283 135.023 135.014 136.096 135.997 135.536 135.233 136.344 135.748 136.048 143.138 137.789 137.240 135.462
 13.500  136.324 135.954 135.275 135.019 135.011 136.079 135.981 135.525 135.224 136.323 135.735 136.032 143.138 137.790 137.241 135.451
 13.584  136.294 135.933 135.268 135.020 135.012 136.055 135.960 135.512 135.219 136.293 135.718 136.009 143.138 137.790 137.241 135.445
 13.668  136.259 135.910 135.261 135.021 135.014 136.028 135.936 135.498 135.213 136.259 135.699 135.984 143.138 137.790 137.242 135.440
 13.748  136.224 135.886 135.254 135.023 135.016 136.001 135.911 135.484 135.206 136.224 135.680 135.959 143.138 137.790 137.242 135.433
 13.832  136.190 135.863 135.247 135.024 135.018 135.974 135.887 135.470 135.200 136.189 135.661 135.934 143.138 137.790 137.242 135.427
 13.916  136.155 135.839 135.240 135.025 135.019 135.947 135.863 135.456 135.194 136.155 135.642 135.909 143.138 137.789 137.242 135.421
 14.000  136.139 135.828 135.237 135.029 135.023 135.935 135.852 135.449 135.192 136.139 135.633 135.897 143.138 137.789 137.242 135.415
 14.084  136.153 135.838 135.244 135.036 135.030 135.946 135.862 135.457 135.200 136.153 135.641 135.908 143.138 137.788 137.242 135.415
 14.168  136.179 135.858 135.257 135.044 135.037 135.968 135.882 135.473 135.214 136.179 135.659 135.928 143.138 137.788 137.242 135.421
 14.248  136.205 135.877 135.269 135.051 135.043 135.990 135.902 135.488 135.226 136.205 135.677 135.949 143.138 137.787 137.241 135.432
 14.332  136.230 135.896 135.280 135.057 135.050 136.010 135.921 135.501 135.237 136.230 135.693 135.968 143.138 137.787 137.241 135.442
 14.416  136.255 135.914 135.292 135.064 135.057 136.031 135.940 135.515 135.250 136.255 135.709 135.988 143.139 137.787 137.241 135.451
 14.500  136.277 135.931 135.304 135.065 135.057 136.048 135.956 135.529 135.261 136.277 135.724 136.004 143.139 137.787 137.241 135.461
 14.584  136.291 135.940 135.307 135.059 135.050 136.059 135.966 135.535 135.264 136.291 135.732 136.015 143.139 137.787 137.240 135.469
 14.668  136.299 135.944 135.302 135.052 135.043 136.064 135.970 135.534 135.258 136.299 135.734 136.019 143.139 137.787 137.240 135.470
 14.748  136.305 135.946 135.295 135.045 135.037 136.067 135.972 135.531 135.249 136.304 135.734 136.022 143.138 137.787 137.240 135.465
 14.832  136.310 135.948 135.288 135.039 135.030 136.071 135.975 135.529 135.241 136.309 135.733 136.025 143.138 137.787 137.240 135.459
 14.916  136.316 135.951 135.283 135.032 135.023 136.074 135.977 135.527 135.234 136.315 135.734 136.028 143.138 137.787 137.240 135.455
 15.000  136.319 135.952 135.281 135.031 135.023 136.076 135.978 135.526 135.231 136.318 135.734 136.029 143.138 137.787 137.240 135.451
 15.084  136.316 135.951 135.281 135.035 135.027 136.074 135.977 135.526 135.233 136.315 135.733 136.027 143.138 137.787 137.241 135.450
 15.168  136.314 135.950 135.284 135.040 135.033 136.073 135.976 135.527 135.236 136.313 135.733 136.026 143.138 137.787 137.241 135.452
 15.248  136.312 135.949 135.288 135.045 135.038 136.072 135.976 135.529 135.241 136.312 135.734 136.026 143.138 137.787 137.241 135.454
 15.332  136.311 135.949 135.293 135.050 135.043 136.072 135.976 135.531 135.246 136.311 135.735 136.026 143.138 137.787 137.241 135.457
 15.416  136.310 135.950 135.298 135.055 135.048 136.072 135.976 135.534 135.253 136.310 135.736 136.026 143.138 137.787 137.241 135.461
 15.500  136.308 135.950 135.302 135.055 135.047 136.071 135.976 135.536 135.257 136.308 135.737 136.025 143.138 137.787 137.241 135.465
 15.584  136.304 135.947 135.299 135.049 135.040 136.068 135.973 135.534 135.254 136.304 135.735 136.022 143.138 137.787 137.241 135.467
 15.668  136.297 135.941 135.289 135.042 135.033 136.062 135.967 135.526 135.243 136.297 135.729 136.016 143.138 137.787 137.241 135.463
 15.748  136.289 135.934 135.279 135.035 135.027 136.054 135.960 135.518 135.231 136.289 135.721 136.009 143.138 137.787 137.241 135.455
 15.832  136.281 135.927 135.272 135.028 135.020 136.047 135.953 135.511 135.223 136.281 135.714 136.002 143.138 137.787 137.241 135.447
 15.916  136.274 135.921 135.266 135.021 135.013 136.041 135.947 135.506 135.218 136.274 135.709 135.996 143.138 137.787 137.241 135.441
 16.000  136.273 135.920 135.265 135.020 135.012 136.040 135.946 135.504 135.216 136.273 135.707 135.995 143.138 137.787 137.241 135.438
 16.084  136.280 135.925 135.268 135.025 135.018 136.045 135.951 135.507 135.219 136.280 135.711 136.001 143.138 137.787 137.241 135.437
 16.168  136.290 135.932 135.274 135.031 135.022 136.054 135.959 135.514 135.226 136.290 135.718 136.008 143.138 137.787 137.241 135.441
 16.248  136.301 135.940 135.279 135.036 135.027 136.062 135.966 135.520 135.231 136.300 135.725 136.016 143.138 137.787 137.241 135.446
 16.332  136.311 135.947 135.285 135.041 135.033 136.070 135.974 135.526 135.237 136.310 135.732 136.024 143.138 137.787 137.241 135.450
 16.416  136.322 135.955 135.291 135.046 135.038 136.078 135.982 135.533 135.244 136.320 135.739 136.032 143.138 137.787 137.241 135.455
 16.500  136.328 135.960 135.298 135.049 135.041 136.084 135.987 135.539 135.252 136.326 135.744 136.037 143.138 137.787 137.241 135.461
 16.584  136.327 135.962 135.302 135.051 135.043 136.085 135.988 135.541 135.256 136.326 135.746 136.038 143.138 137.787 137.241 135.466
 16.668  136.326 135.961 135.303 135.052 135.044 136.084 135.987 135.542 135.258 136.325 135.746 136.037 143.138 137.787 137.241 135.468
 16.748  136.323 135.959 135.303 135.054 135.046 136.082 135.985 135.541 135.258 136.322 135.745 136.035 143.138 137.787 137.241 135.469
 16.832  136.321 135.958 135.304 135.056 135.048 136.080 135.984 135.541 135.259 136.320 135.744 136.034 143.138 137.787 137.241 135.469
 16.916  136.318 135.957 135.305 135.057 135.049 136.079 135.983 135.541 135.261 136.318 135.743 136.033 143.138 137.787 137.241 135.470
 17.000  136.313 135.953 135.305 135.054 135.046 136.075 135.979 135.539 135.260 136.312 135.741 136.029 143.138 137.787 137.241 135.470
 17.084  136.301 135.944 135.296 135.046 135.038 136.065 135.970 135.532 135.251 136.300 135.733 136.019 143.138 137.787 137.241 135.468
 17.168  136.284 135.931 135.282 135.037 135.029 136.051 135.957 135.519 135.235 136.284 135.720 136.006 143.138 137.787 137.241 135.460
 17.248  136.267 135.918 135.269 135.029 135.021 136.036 135.943 135.506 135.221 136.267 135.707 135.992 143.138 137.787 137.241 135.448
 17.332  136.251 135.905 135.260 135.020 135.012 136.023 135.931 135.496 135.212 136.251 135.696 135.979 143.138 137.787 137.241 135.438
 17.416  136.236 135.894 135.253 135.012 135.004 136.011 135.920 135.487 135.205 136.236 135.686 135.968 143.138 137.787 137.241 135.432
 17.500  136.228 135.888 135.249 135.010 135.001 136.004 135.914 135.482 135.201 136.228 135.680 135.962 143.138 137.787 137.241 135.426
 17.584  136.231 135.890 135.250 135.011 135.003 136.007 135.916 135.483 135.202 136.231 135.682 135.964 143.138 137.787 137.241 135.424
 17.668  136.239 135.896 135.254 135.012 135.004 136.013 135.922 135.488 135.206 136.239 135.687 135.970 143.138 137.787 137.241 135.426
 17.748  136.247 135.902 135.257 135.014 135.006 136.020 135.928 135.492 135.209 136.247 135.692 135.976 143.138 137.787 137.241 135.429
