"IAB","ITYPE","WIDTH","HEIT","ZTR","ZTL","XL","ZO","RNI","DZERO","HZERO","QZERO","ZS","CKS","HR0","HR1","RNV1","HR2","RNV2","HR3","RNV3","HR4","RNV4","HR5","RNV5","HR6","RNV6","HR7","RNV7","SF","X","Y","ID","ZSHIFT"                                                                                     
9974,4,5.50,5.00,0.00,0.00,25681.0,109.53,0.0286,2.030,111.560,13.176,2.40,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00007715,3473343.15,5449645.05,10488,0.00
3394,4,5.50,5.00,0.00,0.00,25668.0,109.88,0.0286,1.640,111.520,13.176,2.23,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00070990,3473336.99,5449656.49,10488,0.00
517,4,5.50,5.00,0.00,0.00,25667.0,109.80,0.0286,1.722,111.522,13.176,2.24,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00067188,3473336.50,5449657.37,10488,0.00
516,9,5.50,5.00,0.00,0.00,25666.0,109.80,0.0286,1.706,111.506,13.176,2.47,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00089504,3473336.02,5449658.24,10488,0.00
515,9,5.50,5.00,0.00,0.00,25662.0,109.80,0.0286,1.703,111.503,13.176,2.47,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00090175,3473334.08,5449661.74,10488,0.00
514,4,5.50,5.00,0.00,0.00,25661.0,109.80,0.0286,1.717,111.517,13.176,2.24,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00067846,3473333.60,5449662.62,10488,0.00
394,4,5.50,5.00,0.00,0.00,25660.0,109.88,0.0286,1.633,111.513,13.176,2.23,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00072063,3473333.11,5449663.49,10488,0.00
393,4,5.50,5.00,0.00,0.00,25591.0,109.41,0.0286,2.075,111.485,13.326,2.79,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00049492,3473305.11,5449726.51,10488,0.00
513,4,5.50,5.00,0.00,0.00,25561.0,109.54,0.0286,1.924,111.464,13.326,2.68,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00059198,3473293.53,5449754.17,10488,0.00
392,4,5.50,5.00,0.00,0.00,25502.0,109.17,0.0286,2.275,111.445,13.326,2.94,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00040115,3473277.69,5449811.00,10488,0.00
512,4,5.50,5.18,0.00,0.00,25474.0,108.99,0.0286,2.445,111.435,13.326,3.81,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00046335,3473270.15,5449837.97,10488,0.00
511,4,5.50,5.18,0.00,0.00,25472.0,108.99,0.0286,2.462,111.452,13.326,4.91,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00016224,3473269.60,5449839.89,10488,0.00
510,9,5.50,5.42,0.00,0.00,25471.0,108.99,0.0286,2.462,111.452,13.326,5.23,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00016447,3473269.32,5449840.85,10488,0.00
509,4,5.50,5.06,0.00,0.00,25468.0,109.36,0.0286,2.087,111.447,13.326,4.51,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00023343,3473268.50,5449843.74,10488,0.00
508,9,5.50,5.46,0.00,0.00,25467.0,108.99,0.0286,2.461,111.451,13.326,5.23,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00016538,3473268.23,5449844.70,10488,0.00
507,9,5.50,5.27,0.00,0.00,25466.0,109.36,0.0286,2.086,111.446,13.326,4.85,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00024190,3473267.95,5449845.66,10488,0.00
506,9,5.50,5.27,0.00,0.00,25453.0,109.36,0.0286,2.083,111.443,13.326,4.85,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00024298,3473263.78,5449857.97,10488,0.00
390,4,5.50,5.28,0.00,0.00,25452.0,109.14,0.0286,2.292,111.432,13.326,4.83,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00031558,3473263.44,5449858.91,10488,0.00
505,4,5.50,5.02,0.00,0.00,25446.0,109.36,0.0286,2.081,111.441,13.326,4.51,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00023703,3473261.39,5449864.55,10488,0.00
389,4,5.50,5.00,0.00,0.00,25410.0,109.16,0.0286,2.256,111.416,13.326,2.91,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00036289,3473250.35,5449898.80,10488,0.00
388,4,5.50,5.00,0.00,0.00,25309.0,109.21,0.0286,2.161,111.371,13.326,2.99,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00044999,3473221.16,5449995.49,10488,0.00
504,4,5.50,5.00,0.00,0.00,25307.0,109.33,0.0286,2.044,111.374,13.326,2.52,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00040342,3473220.57,5449997.40,10488,0.00
387,4,5.50,5.00,0.00,0.00,25233.0,109.09,0.0286,2.245,111.335,13.326,3.11,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00051231,3473205.99,5450069.41,10488,0.00
503,4,5.50,5.00,0.00,0.00,25197.0,109.25,0.0286,2.075,111.325,13.326,2.42,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00039183,3473212.93,5450104.62,10488,0.00
386,4,5.50,5.00,0.00,0.00,25119.0,109.50,0.0286,1.750,111.250,13.326,2.58,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00085849,3473238.26,5450178.38,10488,0.00
502,4,5.50,5.00,0.00,0.00,25067.0,109.12,0.0286,2.123,111.243,13.326,2.66,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00039978,3473254.79,5450227.66,10488,0.00
501,4,5.50,5.00,0.00,0.00,25012.0,109.09,0.0286,2.126,111.216,13.326,2.75,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00045346,3473261.66,5450281.93,10488,0.00
385,4,5.50,5.00,0.00,0.00,25011.0,108.90,0.0286,2.323,111.223,13.326,3.10,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00031197,3473261.70,5450282.93,10488,0.00
384,4,5.50,5.00,0.00,0.00,24910.0,108.81,0.0286,2.396,111.206,13.326,3.05,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00024360,3473261.24,5450383.74,10488,0.00
5383,5,5.50,5.00,0.00,0.00,24883.0,108.95,0.0286,2.186,111.138,19.296,2.92,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00067678,3473254.98,5450409.75,10488,0.00
383,4,5.50,5.00,0.00,0.00,24855.0,109.10,0.0286,1.876,110.976,25.266,2.92,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00175532,3473244.59,5450435.75,10488,0.00
9383,5,5.50,5.00,0.00,0.00,24835.0,109.27,0.0286,1.791,111.064,19.366,2.64,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00095687,3473236.56,5450454.06,10488,0.00
8383,5,5.50,5.00,0.00,0.00,24815.0,109.45,0.0286,1.585,111.032,19.366,2.36,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00118423,3473228.51,5450472.37,10488,0.00
7383,5,5.50,5.00,0.00,0.00,24800.0,109.58,0.0286,1.422,110.999,19.366,2.15,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00151054,3473222.41,5450486.08,10488,0.00
382,4,5.50,5.00,0.00,0.00,24787.0,109.69,0.0286,1.267,110.957,19.366,1.97,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00203148,3473217.13,5450497.96,10488,0.00
5382,2,8.50,2.00,0.00,0.00,24780.0,109.69,0.0200,1.183,110.873,19.366,99.99,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00164647,3473214.29,5450504.35,10488,0.00
