"ID","KNO","TYP","STAT","SOHL","UF_L","UF_R","WSP","Q","V","AVOL","I1000","HEL","HGR","HWSPORI","HDECKDF","HSOHLOF","KS","B_WSP","FROUDE","IT","TIME","X","Y"
10488,403,4,26674.0,109.99,112.76,112.65,112.12,13.18,0.85,0.0,0.684,112.15,111.03,112.12,3047.87,109.99,28.01,11.02,0.23,1441,60.042,3473639.50,5448753.68
10488,530,4,26557.0,110.03,112.28,112.45,112.05,13.18,0.76,0.0,0.509,112.09,110.77,112.05,3047.87,110.03,28.01,11.43,0.20,1441,60.042,3473639.60,5448870.66
10488,402,4,26522.0,110.03,112.47,112.53,112.03,13.18,0.81,0.0,0.604,112.06,110.81,112.03,3047.87,110.03,28.01,10.99,0.21,1441,60.042,3473638.18,5448905.63
10488,401,4,26392.0,109.89,112.61,112.57,111.95,13.18,0.81,0.0,0.593,111.99,110.71,111.95,3047.87,109.89,28.01,11.07,0.21,1441,60.042,3473634.67,5449035.56
10488,529,4,26391.0,109.93,112.47,112.39,111.95,13.18,0.78,0.0,0.545,111.99,110.71,111.95,3047.87,109.93,28.01,11.53,0.20,1441,60.042,3473634.49,5449036.54
10488,400,4,26245.0,109.76,112.52,112.43,111.86,13.18,0.83,0.0,0.672,111.89,110.69,111.86,3047.87,109.76,28.01,11.23,0.22,1441,60.042,3473595.67,5449177.17
10488,528,4,26225.0,109.87,112.36,112.16,111.85,13.18,0.84,0.0,0.683,111.88,110.70,111.85,3047.87,109.87,28.01,11.19,0.23,1441,60.042,3473591.75,5449196.78
10488,399,4,26131.0,109.89,112.38,112.29,111.78,13.18,0.87,0.0,0.742,111.81,110.68,111.78,3047.87,109.89,28.01,11.01,0.24,1441,60.042,3473590.20,5449290.60
10488,3398,4,26070.0,109.58,112.82,112.49,111.70,13.18,1.07,0.0,1.243,111.76,110.66,111.70,3047.87,109.58,28.01,9.63,0.30,1441,60.042,3473571.69,5449346.34
10488,527,4,26069.0,109.43,112.41,112.27,111.70,13.18,0.99,0.0,1.031,111.76,110.68,111.70,3047.87,109.43,28.01,10.28,0.28,1441,60.042,3473571.02,5449347.09
10488,526,9,26068.0,109.43,112.78,112.80,111.70,13.18,1.03,0.0,1.031,111.75,110.68,111.70,3047.87,109.43,28.01,8.66,0.27,1441,60.042,3473570.35,5449347.83
10488,525,9,26064.0,109.43,112.78,112.80,111.69,13.18,1.03,0.0,1.040,111.75,110.68,111.69,3047.87,109.43,28.01,8.66,0.27,1441,60.042,3473567.69,5449350.81
10488,524,4,26063.0,109.43,112.41,112.27,111.70,13.18,1.00,0.0,1.046,111.75,110.68,111.70,3047.87,109.43,28.01,10.26,0.28,1441,60.042,3473567.02,5449351.56
10488,398,4,26062.0,109.58,112.82,112.49,111.69,13.18,1.08,0.0,1.266,111.74,110.66,111.69,3047.87,109.58,28.01,9.58,0.30,1441,60.042,3473566.35,5449352.30
10488,3397,4,25968.0,110.08,112.89,113.01,111.58,13.18,1.11,0.0,1.020,111.64,110.86,111.58,3047.87,110.08,33.33,9.55,0.32,1441,60.042,3473486.39,5449400.78
10488,523,4,25966.0,109.90,112.96,113.01,111.59,13.18,0.99,0.0,0.679,111.64,110.68,111.59,3047.87,109.90,33.33,8.80,0.26,1441,60.042,3473484.64,5449401.75
10488,522,9,25964.0,109.90,113.10,113.10,111.58,13.18,1.00,0.0,0.702,111.63,110.68,111.58,3047.87,109.90,33.33,8.58,0.26,1441,60.042,3473482.90,5449402.72
10488,521,9,25955.0,109.90,113.10,113.10,111.58,13.18,1.01,0.0,0.712,111.63,110.68,111.58,3047.87,109.90,33.33,8.58,0.26,1441,60.042,3473475.02,5449407.08
10488,520,4,25949.0,109.90,112.96,113.01,111.57,13.18,1.00,0.0,0.632,111.63,110.68,111.57,3047.87,109.90,34.97,8.80,0.26,1441,60.042,3473470.19,5449410.59
10488,397,4,25933.0,110.08,112.89,113.01,111.55,13.18,1.14,0.0,0.995,111.61,110.86,111.55,3047.87,110.08,34.97,9.51,0.33,1441,60.042,3473457.96,5449420.88
10488,9998,4,25918.0,109.60,112.09,112.95,111.58,13.18,0.32,0.0,0.089,111.61,110.44,111.58,3047.87,109.60,34.97,42.17,0.11,1441,60.042,3473449.91,5449433.54
10488,9997,4,25903.0,109.60,112.09,112.95,111.58,13.18,0.33,0.0,0.090,111.58,110.44,111.58,3047.87,109.60,34.97,42.16,0.11,1441,60.042,3473442.52,5449446.56
10488,9996,4,25885.0,109.59,112.08,112.94,111.58,13.18,0.32,0.0,0.087,111.58,110.43,111.58,3047.87,109.59,34.97,42.22,0.10,1441,60.042,3473434.69,5449462.77
10488,9995,4,25883.0,109.59,112.08,112.94,111.58,13.18,0.32,0.0,0.088,111.58,110.43,111.58,3047.87,109.59,34.97,42.22,0.10,1441,60.042,3473433.82,5449464.57
10488,9994,4,25881.0,109.59,112.08,112.94,111.58,13.18,0.32,0.0,0.088,111.58,110.43,111.58,3047.87,109.59,34.97,42.22,0.10,1441,60.042,3473432.95,5449466.37
10488,9993,4,25868.0,109.59,112.08,112.94,111.58,13.18,0.32,0.0,0.088,111.58,110.43,111.58,3047.87,109.59,34.97,42.21,0.10,1441,60.042,3473427.29,5449478.08
10488,9992,4,25853.0,109.59,112.08,112.94,111.57,13.18,0.32,0.0,0.088,111.58,110.43,111.57,3047.87,109.59,34.97,42.20,0.11,1441,60.042,3473420.44,5449491.41
10488,9991,4,25835.0,109.58,112.07,112.93,111.57,13.18,0.32,0.0,0.086,111.58,110.42,111.57,3047.87,109.58,34.97,42.26,0.10,1441,60.042,3473411.90,5449507.26
10488,9990,4,25833.0,109.58,112.07,112.93,111.57,13.18,0.32,0.0,0.086,111.58,110.42,111.57,3047.87,109.58,34.97,42.26,0.10,1441,60.042,3473410.95,5449509.02
10488,9989,4,25831.0,109.58,112.07,112.93,111.57,13.18,0.32,0.0,0.086,111.58,110.42,111.57,3047.87,109.58,34.97,42.26,0.10,1441,60.042,3473410.00,5449510.78
10488,9988,4,25818.0,109.57,112.06,112.92,111.57,13.18,0.32,0.0,0.084,111.58,110.41,111.57,3047.87,109.57,34.97,42.32,0.10,1441,60.042,3473404.13,5449522.38
10488,9987,4,25803.0,109.57,112.06,112.92,111.57,13.18,0.32,0.0,0.084,111.58,110.41,111.57,3047.87,109.57,34.97,42.31,0.10,1441,60.042,3473397.47,5449535.82
10488,9986,4,25785.0,109.56,112.05,112.91,111.57,13.18,0.32,0.0,0.082,111.57,110.40,111.57,3047.87,109.56,34.97,42.37,0.10,1441,60.042,3473389.48,5449551.95
10488,9985,4,25783.0,109.56,112.05,112.91,111.57,13.18,0.32,0.0,0.082,111.57,110.40,111.57,3047.87,109.56,34.97,42.37,0.10,1441,60.042,3473388.59,5449553.74
10488,9984,4,25781.0,109.56,112.05,112.91,111.57,13.18,0.32,0.0,0.082,111.57,110.40,111.57,3047.87,109.56,34.97,42.37,0.10,1441,60.042,3473387.71,5449555.53
10488,9983,4,25768.0,109.56,112.05,112.91,111.57,13.18,0.32,0.0,0.083,111.57,110.40,111.57,3047.87,109.56,34.97,42.36,0.10,1441,60.042,3473381.94,5449567.18
10488,9982,4,25753.0,109.56,112.05,112.91,111.57,13.18,0.32,0.0,0.083,111.57,110.40,111.57,3047.87,109.56,34.97,42.35,0.10,1441,60.042,3473375.28,5449580.63
10488,9981,4,25735.0,109.55,112.04,112.90,111.56,13.18,0.31,0.0,0.081,111.57,110.39,111.56,3047.87,109.55,34.97,42.42,0.10,1441,60.042,3473367.29,5449596.76
10488,9980,4,25733.0,109.55,112.04,112.90,111.56,13.18,0.31,0.0,0.081,111.57,110.39,111.56,3047.87,109.55,34.97,42.42,0.10,1441,60.042,3473366.40,5449598.55
10488,9979,4,25731.0,109.55,112.04,112.90,111.56,13.18,0.31,0.0,0.081,111.57,110.39,111.56,3047.87,109.55,34.97,42.42,0.10,1441,60.042,3473365.52,5449600.34
10488,9978,4,25718.0,109.54,112.03,112.89,111.56,13.18,0.31,0.0,0.079,111.57,110.38,111.56,3047.87,109.54,34.97,42.49,0.10,1441,60.042,3473359.61,5449611.92
10488,9977,4,25703.0,109.54,112.03,112.89,111.56,13.18,0.31,0.0,0.079,111.57,110.38,111.56,3047.87,109.54,34.97,42.48,0.10,1441,60.042,3473352.75,5449625.26
10488,9976,4,25685.0,109.53,112.02,112.88,111.56,13.18,0.31,0.0,0.077,111.57,110.37,111.56,3047.87,109.53,34.97,42.54,0.10,1441,60.042,3473345.01,5449641.51
10488,9975,4,25683.0,109.53,112.02,112.88,111.56,13.18,0.31,0.0,0.077,111.57,110.37,111.56,3047.87,109.53,34.97,42.54,0.10,1441,60.042,3473344.08,5449643.28
10488,9974,4,25681.0,109.53,112.02,112.88,111.56,13.18,0.31,0.0,0.077,111.57,110.37,111.56,3047.87,109.53,34.97,42.54,0.10,1441,60.042,3473343.15,5449645.05
10488,3394,4,25668.0,109.88,112.15,112.11,111.52,13.18,1.04,0.0,0.710,111.58,110.67,111.52,3047.87,109.88,34.97,9.24,0.28,1441,60.042,3473336.99,5449656.49
10488,517,4,25667.0,109.80,112.04,112.08,111.52,13.18,1.01,0.0,0.672,111.58,110.61,111.52,3047.87,109.80,34.97,9.53,0.28,1441,60.042,3473336.50,5449657.37
10488,516,9,25666.0,109.80,112.27,112.31,111.51,13.18,1.14,0.0,0.895,111.57,110.64,111.51,3047.87,109.80,34.97,7.47,0.29,1441,60.042,3473336.02,5449658.24
10488,515,9,25662.0,109.80,112.27,112.31,111.50,13.18,1.15,0.0,0.902,111.58,110.64,111.50,3047.87,109.80,34.97,7.47,0.30,1441,60.042,3473334.08,5449661.74
10488,514,4,25661.0,109.80,112.04,112.08,111.52,13.18,1.01,0.0,0.678,111.58,110.61,111.52,3047.87,109.80,34.97,9.50,0.28,1441,60.042,3473333.60,5449662.62
10488,394,4,25660.0,109.88,112.15,112.11,111.51,13.18,1.04,0.0,0.721,111.57,110.67,111.51,3047.87,109.88,34.97,9.23,0.28,1441,60.042,3473333.11,5449663.49
10488,393,4,25591.0,109.41,112.45,112.20,111.48,13.33,0.89,0.0,0.495,111.53,110.41,111.48,3047.87,109.41,34.97,10.86,0.24,1441,60.042,3473305.11,5449726.51
10488,513,4,25561.0,109.54,112.54,112.22,111.46,13.33,0.93,0.0,0.592,111.51,110.47,111.46,3047.87,109.54,34.97,11.12,0.26,1441,60.042,3473293.53,5449754.17
10488,392,4,25502.0,109.17,112.11,112.75,111.44,13.33,0.83,0.0,0.401,111.48,110.23,111.44,3047.87,109.17,34.97,11.29,0.22,1441,60.042,3473277.69,5449811.00
10488,512,4,25474.0,108.99,112.80,114.14,111.43,13.33,0.80,0.0,0.463,111.47,110.22,111.43,3047.87,108.99,34.97,14.08,0.24,1441,60.042,3473270.15,5449837.97
10488,511,4,25472.0,108.99,113.90,114.14,111.45,13.33,0.53,0.0,0.162,111.47,110.02,111.45,3047.87,108.99,34.97,18.61,0.14,1441,60.042,3473269.60,5449839.89
10488,510,9,25471.0,108.99,114.22,114.38,111.45,13.33,0.53,0.0,0.164,111.47,110.02,111.45,3047.87,108.99,34.97,18.60,0.14,1441,60.042,3473269.32,5449840.85
10488,509,4,25468.0,109.36,113.87,114.39,111.45,13.33,0.60,0.0,0.233,111.47,110.26,111.45,3047.87,109.36,34.97,18.41,0.17,1441,60.042,3473268.50,5449843.74
10488,508,9,25467.0,108.99,114.22,114.42,111.45,13.33,0.53,0.0,0.165,111.47,110.02,111.45,3047.87,108.99,34.97,18.65,0.14,1441,60.042,3473268.23,5449844.70
10488,507,9,25466.0,109.36,114.21,114.60,111.45,13.33,0.60,0.0,0.242,111.46,110.26,111.45,3047.87,109.36,34.97,18.65,0.18,1441,60.042,3473267.95,5449845.66
10488,506,9,25453.0,109.36,114.21,114.60,111.44,13.33,0.60,0.0,0.243,111.46,110.26,111.44,3047.87,109.36,34.97,18.59,0.18,1441,60.042,3473263.78,5449857.97
10488,390,4,25452.0,109.14,113.97,114.39,111.43,13.33,0.76,0.0,0.316,111.46,109.96,111.43,3047.87,109.14,34.97,11.40,0.19,1441,60.042,3473263.44,5449858.91
10488,505,4,25446.0,109.36,113.87,114.35,111.44,13.33,0.60,0.0,0.237,111.46,110.26,111.44,3047.87,109.36,34.97,18.53,0.18,1441,60.042,3473261.39,5449864.55
10488,389,4,25410.0,109.16,112.07,112.08,111.42,13.33,0.81,0.0,0.363,111.44,110.22,111.42,3047.87,109.16,34.97,11.02,0.21,1441,60.042,3473250.35,5449898.80
10488,388,4,25309.0,109.21,112.24,112.20,111.37,13.33,0.85,0.0,0.450,111.41,110.20,111.37,3047.87,109.21,34.97,11.58,0.23,1441,60.042,3473221.16,5449995.49
10488,504,4,25307.0,109.33,111.99,111.85,111.37,13.33,0.80,0.0,0.403,111.41,110.21,111.37,3047.87,109.33,34.97,12.33,0.22,1441,60.042,3473220.57,5449997.40
10488,387,4,25233.0,109.09,112.20,112.39,111.33,13.33,0.87,0.0,0.512,111.37,110.32,111.33,3047.87,109.09,34.97,12.09,0.25,1441,60.042,3473205.99,5450069.41
10488,503,4,25197.0,109.25,111.67,112.38,111.32,13.33,0.80,0.0,0.392,111.36,110.23,111.32,3047.87,109.25,34.97,12.47,0.22,1441,60.042,3473212.93,5450104.62
10488,386,4,25119.0,109.50,112.08,112.20,111.25,13.33,1.07,0.0,0.859,111.29,110.43,111.25,3047.87,109.50,34.97,10.49,0.31,1441,60.042,3473238.26,5450178.38
10488,502,4,25067.0,109.12,111.78,111.96,111.24,13.33,0.81,0.0,0.400,111.29,110.04,111.24,3047.87,109.12,34.97,12.14,0.22,1441,60.042,3473254.79,5450227.66
10488,501,4,25012.0,109.09,112.33,111.84,111.22,13.33,0.85,0.0,0.453,111.26,110.13,111.22,3047.87,109.09,34.97,11.93,0.24,1441,60.042,3473261.66,5450281.93
10488,385,4,25011.0,108.90,112.50,112.00,111.22,13.33,0.75,0.0,0.312,111.26,109.85,111.22,3047.87,108.90,34.97,11.50,0.19,1441,60.042,3473261.70,5450282.93
10488,384,4,24910.0,108.81,112.26,111.86,111.21,13.33,0.58,0.0,0.244,111.23,109.88,111.21,3047.87,108.81,34.97,19.05,0.17,1441,60.042,3473261.24,5450383.74
10488,5383,5,24883.0,108.95,112.25,111.94,111.14,19.30,1.00,0.0,0.677,111.17,110.10,111.14,3047.87,108.95,34.97,15.21,0.28,1441,60.042,3473254.98,5450409.75
10488,383,4,24855.0,109.10,112.23,112.02,110.98,25.27,1.63,0.0,1.755,111.17,110.28,110.98,3047.87,109.10,34.97,11.98,0.46,1441,60.042,3473244.59,5450435.75
10488,9383,5,24835.0,109.27,112.15,112.03,111.06,19.37,1.21,0.0,0.957,111.17,110.22,111.06,3047.87,109.27,34.97,12.42,0.34,1441,60.042,3473236.56,5450454.06
10488,8383,5,24815.0,109.45,112.07,112.03,111.03,19.37,1.29,0.0,1.184,111.11,110.33,111.03,3047.87,109.45,34.97,12.35,0.37,1441,60.042,3473228.51,5450472.37
10488,7383,5,24800.0,109.58,112.01,112.04,111.00,19.37,1.39,0.0,1.511,111.09,110.42,111.00,3047.87,109.58,34.97,12.45,0.42,1441,60.042,3473222.41,5450486.08
10488,382,4,24787.0,109.69,111.96,112.04,110.96,19.37,1.51,0.0,2.031,111.06,110.50,110.96,3047.87,109.69,34.97,12.50,0.48,1441,60.042,3473217.13,5450497.96
10488,5382,2,24780.0,109.69,209.68,209.68,110.87,19.37,1.93,0.0,1.646,111.02,0.00,110.87,3047.87,109.69,50.00,8.50,0.57,1441,60.042,3473214.29,5450504.35
