1


   GESAMTBILANZ FUER DEN SIMULATIONSLAUF
   -------------------------------------


 PROJEKT HWS-Konzept Ubstadt / Kraichbach V1                             
 HQ 100 B3-Brücke V1 / Entlastungsschwelle 133,81 m+NN                   
 ANFANGSKNOTEN                            600
 AUFSUMMIERT BIS KNOTEN                  5382
 SIMULATIONSDAUER                          60 H
 NIEDERSCHLAGSMENGE                      0.00 MM



  600  29388.     0.0000     0.0000     0.0000    0.57715E+07 0.0000     0.0000     0.0000    0.57715E+07
  905  28933.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.57565E+07
  575  28932.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.57565E+07
  904  28930.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.57565E+07
  903  28925.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.57565E+07
  902  28920.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.57565E+07
  574  28919.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.57565E+07
  901  28916.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.57565E+07
 9423  28885.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.57566E+07
  573  28864.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.57566E+07
 8423  28845.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.57566E+07
  572  28814.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.57566E+07
  422  28796.     0.0000     4320.0     0.0000     0.0000     0.0000     0.0000     0.0000    0.57566E+07
 9422  28740.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.57610E+07
 8422  28738.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.88935E+060.57610E+07
 7422  28730.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.68896E+060.48743E+07
  571  28726.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.12488E+070.41871E+07
 6422  28720.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.22747E+060.29412E+07
 5422  28719.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27142E+07
 4422  28718.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27142E+07
  570  28717.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27142E+07
 3421  28716.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27142E+07
 2421  28715.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27142E+07
 1421  28714.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27142E+07
  421  28713.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27142E+07
  566  28712.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27143E+07
 9421  28707.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27143E+07
 8421  28701.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27143E+07
  565  28696.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27143E+07
  564  28694.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27143E+07
  563  28693.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27143E+07
  562  28682.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27143E+07
  420  28680.     0.0000     30240.     0.0000     0.0000     0.0000     0.0000     0.0000    0.27143E+07
  561  28678.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27445E+07
  419  28662.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27445E+07
  560  28638.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27445E+07
  559  28616.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27445E+07
  558  28564.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27445E+07
  557  28525.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.27445E+07
  418  28516.     0.0000     58320.     0.0000     0.0000     0.0000     0.0000     0.0000    0.27445E+07
  556  28487.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28029E+07
  555  28455.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28029E+07
  554  28384.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28029E+07
  553  28382.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28029E+07
  552  28381.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28029E+07
  551  28372.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28029E+07
  417  28371.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28029E+07
  550  28370.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28029E+07
  549  28321.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28029E+07
  416  28306.     0.0000     6480.0     0.0000     0.0000     0.0000     0.0000     0.0000    0.28029E+07
  548  28263.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28093E+07
  547  28199.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28093E+07
  415  28161.     0.0000     34560.     0.0000     0.0000     0.0000     0.0000     0.0000    0.28093E+07
  546  28152.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  545  28081.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 3414  28027.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  544  28026.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  543  28024.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  542  28016.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  414  28015.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  541  28012.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  540  28002.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  413  27953.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  539  27869.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  412  27828.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  538  27798.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  411  27731.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  537  27721.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  536  27621.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  410  27610.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  409  27463.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  535  27407.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  408  27283.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  534  27193.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  407  27156.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  406  27049.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  533  26982.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
