"IAB","ITYPE","WIDTH","HEIT","ZTR","ZTL","XL","ZO","RNI","DZERO","HZERO","QZERO","ZS","CKS","HR0","HR1","RNV1","HR2","RNV2","HR3","RNV3","HR4","RNV4","HR5","RNV5","HR6","RNV6","HR7","RNV7","SF","X","Y","ID","ZSHIFT"                                                                                     
1004,4,100.00,15.36,2.86,2.86,12520.0,109.74,0.0312,13.792,123.532,1539.585,15.28,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001966,3431098.36,5406154.93,96187,0.00
1003,4,100.00,15.64,2.86,2.86,12420.0,109.35,0.0312,14.180,123.530,1539.585,15.60,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001886,3431195.97,5406176.25,96187,0.00
1002,4,100.00,15.59,2.86,2.86,12320.0,109.53,0.0312,13.998,123.528,1539.585,15.45,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001927,3431292.44,5406202.48,96187,0.00
1001,4,100.00,15.20,2.86,2.86,12220.0,109.68,0.0312,13.848,123.528,1539.586,15.08,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001677,3431387.27,5406234.05,96187,0.00
1000,4,100.00,14.32,2.86,2.86,12120.0,110.76,0.0312,12.766,123.526,1539.586,14.16,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001717,3431480.50,5406270.21,96187,0.00
999,4,100.00,16.04,2.86,2.86,12020.0,108.91,0.0312,14.617,123.527,1539.586,15.87,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001296,3431574.42,5406304.55,96187,0.00
998,4,100.00,13.97,2.86,2.86,11920.0,110.87,0.0312,12.655,123.525,1539.586,13.93,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001490,3431665.22,5406346.36,96187,0.00
997,4,100.00,14.02,2.86,2.86,11820.0,111.62,0.0312,11.903,123.523,1539.586,13.99,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001495,3431752.99,5406394.18,96187,0.00
996,4,100.00,12.92,2.86,2.86,11720.0,112.03,0.0312,11.492,123.522,1539.585,12.89,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001428,3431837.04,5406448.34,96187,0.00
995,4,100.00,12.54,2.86,2.86,11620.0,112.49,0.0312,11.030,123.520,1539.587,12.51,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001564,3431918.69,5406505.96,96187,0.00
994,4,100.00,13.04,2.86,2.86,11520.0,111.94,0.0312,11.579,123.519,1539.586,13.01,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001604,3431996.10,5406569.25,96187,0.00
993,4,100.00,13.04,2.86,2.86,11420.0,111.94,0.0312,11.577,123.517,1539.585,13.01,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001605,3432071.12,5406635.36,96187,0.00
992,4,100.00,13.43,2.86,2.86,11320.0,111.59,0.0312,11.927,123.517,1539.584,13.40,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001334,3432147.24,5406700.22,96187,0.00
991,4,100.00,13.03,2.86,2.86,11220.0,112.00,0.0312,11.514,123.514,1539.584,12.85,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001549,3432223.36,5406765.07,96187,0.00
990,4,100.00,13.07,2.86,2.86,11120.0,111.83,0.0312,11.682,123.512,1539.583,13.04,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001550,3432297.45,5406832.16,96187,0.00
989,4,100.00,13.47,2.86,2.86,11020.0,111.37,0.0312,12.141,123.511,1539.583,13.40,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001516,3432369.91,5406901.08,96187,0.00
988,4,100.00,13.61,2.86,2.86,10920.0,111.43,0.0312,12.080,123.510,1539.584,13.44,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001480,3432442.39,5406969.98,96187,0.00
987,4,100.00,13.86,2.86,2.86,10820.0,111.10,0.0312,12.408,123.508,1539.585,13.71,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001463,3432514.87,5407038.87,96187,0.00
986,4,100.00,13.62,2.86,2.86,10720.0,111.37,0.0312,12.139,123.509,1539.584,13.48,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001453,3432587.35,5407107.77,96187,0.00
985,4,100.00,13.40,2.86,2.86,10620.0,111.53,0.0312,11.975,123.505,1539.584,13.36,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001452,3432659.83,5407176.67,96187,0.00
984,4,100.00,13.48,2.86,2.86,10520.0,111.35,0.0312,12.155,123.505,1539.584,13.44,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001331,3432728.30,5407249.18,96187,0.00
983,4,100.00,14.22,2.86,2.86,10420.0,110.67,0.0312,12.833,123.503,1539.584,14.14,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001345,3432789.90,5407327.95,96187,0.00
982,4,100.00,15.00,2.86,2.86,10320.0,110.07,0.0312,13.431,123.501,1539.584,14.92,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001417,3432855.06,5407403.79,96187,0.00
981,4,100.00,15.27,2.86,2.86,10220.0,109.78,0.0312,13.720,123.500,1539.584,15.08,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001443,3432919.93,5407479.89,96187,0.00
980,4,100.00,15.56,2.86,2.86,10120.0,109.37,0.0312,14.128,123.498,1539.584,15.50,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001438,3432984.80,5407556.00,96187,0.00
979,4,100.00,15.65,2.86,2.86,10020.0,109.27,0.0312,14.227,123.497,1539.587,15.54,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001436,3433049.46,5407632.28,96187,0.00
978,4,100.00,16.32,2.86,2.86,9920.0,108.63,0.0312,14.866,123.496,1539.588,16.25,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001419,3433113.93,5407708.72,96187,0.00
977,4,100.00,15.46,2.86,2.86,9820.0,109.38,0.0312,14.114,123.494,1539.589,15.37,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001385,3433177.95,5407785.54,96187,0.00
976,4,100.00,16.46,2.86,2.86,9720.0,108.64,0.0312,14.854,123.494,1539.589,16.35,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001239,3433242.09,5407862.26,96187,0.00
975,4,100.00,15.36,2.86,2.86,9620.0,109.64,0.0312,13.853,123.493,1539.589,15.16,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001233,3433303.26,5407941.35,96187,0.00
974,4,100.00,14.83,2.86,2.86,9520.0,110.08,0.0312,13.412,123.492,1539.587,14.70,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001240,3433363.90,5408020.87,96187,0.00
973,4,100.00,14.26,2.86,2.86,9420.0,110.69,0.0312,12.800,123.490,1539.587,14.03,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001241,3433424.55,5408100.38,96187,0.00
972,4,100.00,14.93,2.86,2.86,9320.0,110.14,0.0312,13.349,123.489,1539.587,14.89,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001255,3433484.40,5408180.48,96187,0.00
971,4,100.00,13.81,2.86,2.86,9220.0,111.13,0.0312,12.358,123.488,1539.586,13.74,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001294,3433542.60,5408261.80,96187,0.00
970,4,100.00,13.51,2.86,2.86,9120.0,111.48,0.0312,12.006,123.486,1539.585,13.39,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001356,3433599.86,5408343.78,96187,0.00
969,4,100.00,13.53,2.86,2.86,9020.0,111.43,0.0312,12.055,123.485,1539.585,13.40,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001284,3433655.27,5408427.02,96187,0.00
968,4,100.00,13.77,2.86,2.86,8920.0,111.20,0.0312,12.283,123.483,1539.586,13.68,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001383,3433710.09,5408510.66,96187,0.00
967,4,100.00,14.07,2.86,2.86,8820.0,110.88,0.0312,12.602,123.482,1539.587,13.88,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001288,3433764.50,5408594.56,96187,0.00
966,4,100.00,14.51,2.86,2.86,8720.0,110.52,0.0312,12.961,123.481,1539.586,14.33,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001285,3433818.26,5408678.88,96187,0.00
965,4,100.00,14.68,2.86,2.86,8620.0,110.16,0.0312,13.321,123.481,1539.585,14.63,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001162,3433871.69,5408763.41,96187,0.00
964,4,100.00,14.70,2.86,2.86,8520.0,110.23,0.0312,13.250,123.480,1539.587,14.55,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001098,3433923.29,5408849.06,96187,0.00
963,4,100.00,14.76,2.86,2.86,8420.0,110.22,0.0312,13.261,123.481,1539.588,14.68,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000970,3433973.70,5408935.43,96187,0.00
962,4,100.00,14.25,2.86,2.86,8320.0,110.56,0.0312,12.921,123.481,1539.588,14.19,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000829,3434023.35,5409022.23,96187,0.00
961,4,100.00,15.12,2.86,2.86,8220.0,109.94,0.0312,13.541,123.481,1539.588,14.83,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000806,3434071.39,5409109.92,96187,0.00
960,4,100.00,15.83,2.86,2.86,8140.0,109.19,0.0312,14.284,123.474,1539.588,15.66,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001399,3434107.39,5409181.36,96187,0.00
959,4,100.00,15.83,2.86,2.86,8120.0,109.19,0.0312,14.284,123.474,1539.587,15.66,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001399,3434116.25,5409199.29,96187,0.00
958,4,100.00,16.22,2.86,2.86,8020.0,108.98,0.0312,14.492,123.472,1539.586,15.88,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001511,3434156.69,5409290.72,96187,0.00
957,4,100.00,16.51,2.86,2.86,7920.0,108.69,0.0312,14.780,123.470,1539.586,16.09,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001610,3434193.73,5409383.58,96187,0.00
956,4,100.00,17.19,2.86,2.86,7820.0,108.49,0.0312,14.975,123.465,1539.588,16.34,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00002056,3434225.78,5409478.26,96187,0.00
955,4,100.00,16.55,2.86,2.86,7720.0,108.58,0.0312,14.883,123.463,1539.586,16.48,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00002150,3434254.22,5409574.14,96187,0.00
954,4,100.00,16.11,2.86,2.86,7620.0,108.90,0.0312,14.557,123.457,1539.587,16.00,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00002791,3434280.97,5409670.48,96187,0.00
953,4,100.00,15.82,2.86,2.86,7520.0,109.38,0.0312,14.073,123.453,1539.587,15.56,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00003020,3434306.85,5409767.08,96187,0.00
952,4,100.00,15.52,2.86,2.86,7420.0,109.68,0.0312,13.767,123.447,1539.587,15.22,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00003554,3434328.47,5409864.71,96187,0.00
951,4,100.00,15.80,2.86,2.86,7340.0,109.37,0.0312,14.075,123.445,1539.587,15.55,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00003526,3434343.24,5409943.33,96187,0.00
950,4,100.00,15.80,2.86,2.86,7320.0,109.37,0.0312,14.074,123.444,1539.586,15.55,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00003527,3434346.82,5409963.01,96187,0.00
949,4,100.00,14.69,2.86,2.86,7220.0,110.52,0.0312,12.920,123.440,1539.588,14.35,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00003887,3434365.53,5410061.24,96187,0.00
948,4,100.00,14.30,2.86,2.86,7180.0,110.76,0.0312,12.681,123.441,1539.587,14.20,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00003340,3434373.21,5410100.49,96187,0.00
947,4,100.00,14.30,2.86,2.86,7120.0,110.76,0.0312,12.679,123.439,1539.588,14.20,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00003343,3434384.76,5410159.37,96187,0.00
946,4,100.00,14.34,2.86,2.86,7020.0,110.79,0.0312,12.652,123.442,1539.588,14.10,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00002489,3434404.09,5410257.48,96187,0.00
945,4,100.00,13.71,2.86,2.86,6920.0,111.22,0.0312,12.225,123.445,1460.338,13.65,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001858,3434423.15,5410355.65,96187,0.00
944,4,100.00,13.59,2.86,2.86,6820.0,111.41,0.0312,12.038,123.448,1381.088,13.40,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001399,3434442.27,5410453.81,96187,0.00
943,4,100.00,12.94,2.86,2.86,6720.0,111.96,0.0312,11.490,123.450,1301.837,12.86,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001124,3434461.64,5410551.91,96187,0.00
942,4,100.00,10.62,2.86,2.86,6620.0,114.39,0.0312,9.051,123.441,1222.588,10.57,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00003053,3434480.31,5410650.15,96187,0.00
941,4,100.00,10.62,2.86,2.86,6580.0,114.39,0.0312,9.054,123.444,1143.338,10.57,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00002665,3434487.97,5410689.41,96187,0.00
940,4,100.00,12.08,2.86,2.86,6520.0,112.87,0.0312,10.574,123.444,1064.088,12.03,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00002928,3434499.29,5410748.33,96187,0.00
939,4,100.00,12.79,2.86,2.86,6420.0,112.25,0.0312,11.197,123.447,984.839,12.72,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00002257,3434518.64,5410846.45,96187,0.00
938,4,100.00,14.01,2.86,2.86,6340.0,111.00,0.0312,12.451,123.451,905.590,13.97,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001429,3434534.01,5410924.96,96187,0.00
937,4,100.00,14.01,2.86,2.86,6320.0,111.00,0.0312,12.453,123.453,826.339,13.97,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001188,3434537.80,5410944.59,96187,0.00
936,2,120.00,13.55,2.86,2.86,6220.0,110.50,0.0312,12.950,123.450,747.089,13.55,0.000,123.700,123.800,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000960,3434557.17,5411042.70,96187,0.00
