"IAB","ITYPE","WIDTH","HEIT","ZTR","ZTL","XL","ZO","RNI","DZERO","HZERO","QZERO","ZS","CKS","HR0","HR1","RNV1","HR2","RNV2","HR3","RNV3","HR4","RNV4","HR5","RNV5","HR6","RNV6","HR7","RNV7","SF","X","Y","ID","ZSHIFT"                                                                                     
1133,4,100.00,11.36,2.86,2.86,25420.0,116.97,0.0262,7.581,124.551,1718.159,11.28,0.000,0.000,411.106,0.0270,413.567,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00011003,3423928.91,5398944.97,96187,0.00
1132,4,100.00,11.61,2.86,2.86,25320.0,116.71,0.0277,7.824,124.534,1718.159,11.48,0.000,0.000,411.050,0.0270,413.511,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00014335,3423971.15,5399035.50,96187,0.00
1131,4,100.00,11.96,2.86,2.86,25220.0,116.30,0.0272,8.220,124.520,1718.159,11.82,0.000,0.000,408.478,0.0270,413.465,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00013330,3424009.57,5399127.82,96187,0.00
5130,5,100.00,11.81,2.86,2.86,25170.0,116.51,0.0267,8.004,124.514,1718.159,11.43,0.000,0.000,408.478,0.0270,413.445,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00012995,3424027.89,5399174.34,96187,0.00
1130,4,100.00,11.65,2.86,2.86,25120.0,116.72,0.0267,7.787,124.507,1718.159,11.43,0.000,0.000,408.478,0.0270,413.422,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00012996,3424045.68,5399221.04,96187,0.00
1129,4,100.00,12.44,2.86,2.86,25020.0,115.69,0.0264,8.804,124.494,1718.159,12.34,0.000,0.000,408.478,0.0270,413.380,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00012498,3424075.59,5399316.46,96187,0.00
1128,4,100.00,11.48,2.86,2.86,24920.0,116.73,0.0252,7.757,124.487,1718.159,11.31,0.000,0.000,408.478,0.0270,413.340,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00010002,3424097.97,5399413.92,96187,0.00
1127,4,100.00,14.65,2.86,2.86,24820.0,113.55,0.0281,10.936,124.486,1718.159,14.44,0.000,0.000,408.478,0.0270,413.353,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00011113,3424117.36,5399512.00,96187,0.00
1126,4,100.00,11.25,2.86,2.86,24720.0,116.87,0.0284,7.594,124.464,1718.159,11.11,0.000,0.000,408.478,0.0270,413.281,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00014665,3424129.26,5399611.23,96187,0.00
1125,4,100.00,12.27,2.86,2.86,24620.0,115.88,0.0299,8.574,124.454,1718.159,12.16,0.000,0.000,408.478,0.0270,413.249,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00017327,3424132.83,5399711.15,96187,0.00
1124,4,100.00,10.98,2.86,2.86,24520.0,117.16,0.0285,7.282,124.442,1718.159,10.80,0.000,0.000,408.478,0.0270,413.209,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00014332,3424133.42,5399811.14,96187,0.00
1123,4,100.00,10.38,2.86,2.86,24420.0,117.65,0.0250,6.762,124.412,1718.159,10.24,0.000,0.000,408.478,0.0270,413.111,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00011335,3424131.20,5399911.11,96187,0.00
1122,4,100.00,11.43,2.86,2.86,24320.0,116.53,0.0231,7.881,124.411,1718.158,11.39,0.000,0.000,408.478,0.0270,413.107,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00006672,3424129.21,5400011.09,96187,0.00
1121,4,100.00,12.29,2.86,2.86,24220.0,115.64,0.0286,8.768,124.408,1718.158,12.23,0.000,0.000,408.478,0.0270,413.098,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00012334,3424128.01,5400111.08,96187,0.00
1120,4,100.00,11.98,2.86,2.86,24120.0,115.84,0.0290,8.552,124.392,1718.158,11.92,0.000,0.000,408.478,0.0270,413.045,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00014666,3424126.80,5400211.08,96187,0.00
1119,4,100.00,9.93,2.86,2.86,24020.0,118.00,0.0272,6.374,124.374,1718.158,9.78,0.000,0.000,408.478,0.0270,412.986,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00012661,3424124.53,5400311.04,96187,0.00
1118,4,100.00,10.10,2.86,2.86,23920.0,117.69,0.0294,6.674,124.364,1718.158,9.95,0.000,0.000,408.478,0.0270,412.953,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00016663,3424120.20,5400410.95,96187,0.00
5117,5,100.00,10.18,2.86,2.86,23875.0,117.60,0.0295,6.755,124.360,1718.158,10.08,0.000,0.000,408.478,0.0270,412.924,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00017662,3424118.26,5400455.90,96187,0.00
1117,4,100.00,10.28,2.86,2.86,23820.0,117.50,0.0282,6.843,124.343,1718.158,10.23,0.000,0.000,408.478,0.0270,412.884,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00015331,3424115.88,5400510.85,96187,0.00
1116,4,100.00,10.26,2.86,2.86,23720.0,117.39,0.0272,6.940,124.330,1718.158,10.12,0.000,0.000,408.478,0.0270,412.842,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00013000,3424111.55,5400610.76,96187,0.00
1115,4,100.00,11.74,2.86,2.86,23620.0,115.97,0.0282,8.357,124.327,1718.158,11.65,0.000,0.000,408.478,0.0270,412.832,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00012335,3424107.23,5400710.67,96187,0.00
1114,4,100.00,10.52,2.86,2.86,23520.0,117.10,0.0288,7.204,124.304,1718.159,10.48,0.000,0.000,408.478,0.0270,412.756,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00016339,3424102.91,5400810.57,96187,0.00
1113,4,100.00,10.04,2.86,2.86,23420.0,117.45,0.0285,6.843,124.293,1718.159,9.99,0.000,0.000,408.478,0.0270,412.720,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00014667,3424098.58,5400910.48,96187,0.00
1112,4,100.00,10.05,2.86,2.86,23320.0,117.40,0.0273,6.878,124.278,1718.159,9.96,0.000,0.000,408.478,0.0270,412.671,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00012668,3424094.52,5401010.39,96187,0.00
1111,4,100.00,9.46,2.86,2.86,23220.0,118.08,0.0278,6.180,124.260,1718.159,9.40,0.000,0.000,408.478,0.0270,412.612,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00014331,3424092.46,5401110.37,96187,0.00
1110,4,100.00,10.01,2.86,2.86,23120.0,117.35,0.0285,6.905,124.255,1718.159,9.87,0.000,0.000,408.478,0.0270,412.596,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00013332,3424092.68,5401210.34,96187,0.00
1109,4,100.00,9.94,2.86,2.86,23020.0,117.54,0.0290,6.695,124.235,1718.159,9.80,0.000,0.000,408.478,0.0270,412.530,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00016330,3424096.17,5401310.27,96187,0.00
1108,4,100.00,9.94,2.86,2.86,22920.0,117.54,0.0272,6.680,124.220,1718.159,9.80,0.000,0.000,408.478,0.0270,412.481,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00012669,3424104.81,5401409.75,96187,0.00
1107,4,100.00,10.28,2.86,2.86,22820.0,116.99,0.0253,7.216,124.206,1718.159,10.21,0.000,0.000,408.478,0.0270,412.435,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00009997,3424119.07,5401508.73,96187,0.00
1106,4,100.00,11.36,2.86,2.86,22720.0,115.95,0.0258,8.247,124.197,1718.159,11.23,0.000,0.000,408.478,0.0270,412.405,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00009330,3424133.33,5401607.71,96187,0.00
1105,4,100.00,11.24,2.86,2.86,22620.0,116.05,0.0284,8.140,124.190,1718.159,11.14,0.000,0.000,408.478,0.0270,412.382,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00011665,3424147.59,5401706.69,96187,0.00
1104,4,100.00,11.24,2.86,2.86,22520.0,116.05,0.0286,8.128,124.178,1718.159,11.14,0.000,0.000,408.478,0.0270,412.343,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00012006,3424161.85,5401805.66,96187,0.00
1103,4,100.00,9.71,2.86,2.86,22420.0,117.34,0.0271,6.822,124.162,1718.159,9.65,0.000,0.000,408.478,0.0270,412.290,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00010669,3424177.20,5401904.45,96187,0.00
1102,4,100.00,10.23,2.86,2.86,22320.0,116.96,0.0278,7.194,124.154,1718.159,9.97,0.000,0.000,408.478,0.0270,412.264,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00009996,3424198.67,5402002.11,96187,0.00
1101,4,100.00,9.85,2.86,2.86,22220.0,117.15,0.0302,6.996,124.146,1718.159,9.81,0.000,0.000,408.478,0.0270,412.238,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00012662,3424214.42,5402100.86,96187,0.00
1100,4,100.00,10.62,2.86,2.86,22120.0,116.31,0.0287,7.822,124.132,1718.159,10.58,0.000,0.000,408.478,0.0270,412.192,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00010337,3424231.63,5402199.36,96187,0.00
1099,4,100.00,11.16,2.86,2.86,22020.0,115.81,0.0295,8.306,124.116,1718.159,11.09,0.000,0.000,408.478,0.0270,412.140,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00012670,3424252.50,5402297.15,96187,0.00
1098,4,100.00,11.21,2.86,2.86,21920.0,115.64,0.0311,8.475,124.115,1718.159,11.07,0.000,0.000,408.478,0.0270,412.136,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00012336,3424281.23,5402392.83,96187,0.00
1097,4,100.00,13.20,2.86,2.86,21820.0,113.58,0.0333,10.514,124.094,1718.159,13.07,0.000,0.000,408.478,0.0270,412.067,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00018333,3424316.86,5402486.22,96187,0.00
1096,4,100.00,11.71,2.86,2.86,21720.0,115.06,0.0316,9.019,124.079,1718.159,11.65,0.000,0.000,408.478,0.0270,412.018,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00016002,3424361.09,5402575.87,96187,0.00
1095,4,100.00,11.16,2.86,2.86,21620.0,115.64,0.0313,8.420,124.060,1718.159,11.05,0.000,0.000,408.478,0.0270,411.956,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00016667,3424410.49,5402662.78,96187,0.00
1094,4,100.00,11.47,2.86,2.86,21520.0,115.16,0.0313,8.886,124.046,1718.159,11.41,0.000,0.000,408.478,0.0270,411.910,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00015998,3424468.52,5402743.75,96187,0.00
1093,4,100.00,11.69,2.86,2.86,21420.0,114.90,0.0311,9.129,124.029,1718.159,11.66,0.000,0.000,408.478,0.0270,411.854,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00015667,3424535.18,5402818.13,96187,0.00
1092,4,100.00,11.64,2.86,2.86,21320.0,114.90,0.0295,9.112,124.012,1718.159,11.58,0.000,0.000,408.478,0.0270,411.798,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00013002,3424612.66,5402881.09,96187,0.00
1091,4,100.00,12.62,2.86,2.86,21220.0,114.01,0.0285,9.989,123.999,1718.158,12.49,0.000,0.000,408.478,0.0270,411.756,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00010667,3424698.46,5402932.38,96187,0.00
1090,4,100.00,11.44,2.86,2.86,21120.0,115.04,0.0294,8.950,123.990,1718.158,11.41,0.000,0.000,408.478,0.0270,411.726,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00010662,3424788.51,5402975.65,96187,0.00
1089,4,100.00,11.77,2.86,2.86,21020.0,114.70,0.0294,9.280,123.980,1718.158,11.58,0.000,0.000,408.478,0.0270,411.693,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00009995,3424880.56,5403014.58,96187,0.00
1088,4,100.00,10.40,2.86,2.86,20920.0,116.05,0.0319,7.917,123.967,1718.159,10.29,0.000,0.000,408.478,0.0270,411.651,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00013665,3424976.30,5403043.44,96187,0.00
1087,4,100.00,10.51,2.86,2.86,20820.0,115.81,0.0318,8.150,123.960,1718.159,10.47,0.000,0.000,408.478,0.0270,411.628,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00012005,3425072.81,5403069.51,96187,0.00
1086,4,100.00,10.30,2.86,2.86,20720.0,115.92,0.0317,8.019,123.939,1718.159,10.24,0.000,0.000,408.478,0.0270,411.559,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00014506,3425170.85,5403089.15,96187,0.00
1085,4,100.00,10.28,2.86,2.86,20620.0,115.98,0.0282,7.954,123.934,1718.159,10.22,0.000,0.000,408.478,0.0270,411.533,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008335,3425269.96,5403102.03,96187,0.00
1084,4,100.00,9.60,2.86,2.86,20520.0,116.48,0.0312,7.452,123.932,1718.159,9.56,0.000,0.000,408.478,0.0270,411.536,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00009670,3425369.75,5403107.90,96187,0.00
1083,4,100.00,10.83,2.86,2.86,20420.0,115.43,0.0312,8.484,123.914,1718.158,10.68,0.000,0.000,408.478,0.0270,411.477,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00011333,3425469.74,5403106.08,96187,0.00
1082,4,100.00,10.29,2.86,2.86,20320.0,115.75,0.0307,8.155,123.905,1718.159,10.17,0.000,0.000,408.478,0.0270,411.447,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00010001,3425568.78,5403092.51,96187,0.00
1081,4,100.00,10.28,2.86,2.86,20220.0,115.77,0.0323,8.128,123.898,1718.158,10.25,0.000,0.000,408.478,0.0270,411.424,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00010994,3425666.91,5403073.55,96187,0.00
1080,4,100.00,10.63,2.86,2.86,20120.0,115.49,0.0302,8.394,123.884,1718.158,10.48,0.000,0.000,408.478,0.0270,411.378,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00009331,3425763.27,5403046.89,96187,0.00
1079,4,100.00,9.97,2.86,2.86,20020.0,116.02,0.0273,7.852,123.872,1718.159,9.91,0.000,0.000,408.478,0.0270,411.339,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00006665,3425859.60,5403020.06,96187,0.00
1078,4,100.00,9.98,2.86,2.86,19920.0,115.94,0.0265,7.930,123.870,1718.159,9.88,0.000,0.000,408.478,0.0270,411.332,0.0260,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00005000,3425956.07,5402993.75,96187,0.00
1077,4,100.00,10.08,2.86,2.86,19820.0,115.73,0.0292,8.134,123.864,1718.159,9.99,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00006669,3426052.17,5402966.11,96187,0.00
1076,4,100.00,9.72,2.86,2.86,19720.0,116.05,0.0286,7.807,123.857,1718.158,9.67,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00006335,3426148.27,5402938.50,96187,0.00
1075,4,100.00,10.50,2.86,2.86,19620.0,115.29,0.0309,8.560,123.850,1718.158,10.44,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00008670,3426244.68,5402911.92,96187,0.00
1074,4,100.00,10.30,2.86,2.86,19520.0,115.33,0.0309,8.515,123.845,1718.158,10.19,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00007997,3426341.27,5402886.06,96187,0.00
1073,4,100.00,10.85,2.86,2.86,19420.0,114.87,0.0310,8.961,123.831,1718.158,10.80,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00009665,3426439.79,5402868.96,96187,0.00
1072,4,100.00,11.37,2.86,2.86,19320.0,114.21,0.0301,9.616,123.826,1718.158,11.24,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00007668,3426539.02,5402856.80,96187,0.00
1071,4,100.00,11.64,2.86,2.86,19220.0,114.01,0.0310,9.806,123.816,1718.158,11.47,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00009005,3426638.55,5402847.35,96187,0.00
1070,4,100.00,11.64,2.86,2.86,19120.0,114.01,0.0275,9.802,123.812,1718.158,11.47,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00005666,3426738.36,5402841.38,96187,0.00
1069,4,100.00,11.15,2.86,2.86,19020.0,114.35,0.0306,9.462,123.812,1718.158,11.10,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00006668,3426838.32,5402841.21,96187,0.00
1068,4,100.00,12.66,2.86,2.86,18920.0,112.85,0.0311,10.949,123.799,1718.158,12.62,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00007999,3426938.18,5402845.91,96187,0.00
1067,4,100.00,12.93,2.86,2.86,18820.0,112.59,0.0264,11.202,123.792,1718.158,12.79,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00004334,3427037.56,5402856.91,96187,0.00
1066,4,100.00,12.13,2.86,2.86,18720.0,113.36,0.0273,10.428,123.788,1718.158,11.94,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00004333,3427136.16,5402873.51,96187,0.00
1065,4,100.00,12.08,2.86,2.86,18620.0,113.38,0.0273,10.406,123.786,1718.158,12.00,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00003666,3427233.85,5402894.74,96187,0.00
1064,4,100.00,11.72,2.86,2.86,18520.0,113.61,0.0281,10.169,123.779,1718.158,11.66,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00004334,3427329.47,5402923.89,96187,0.00
1063,4,100.00,12.23,2.86,2.86,18420.0,113.22,0.0280,10.557,123.777,1718.158,12.11,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00003669,3427422.56,5402960.23,96187,0.00
1062,4,100.00,12.19,2.86,2.86,18320.0,113.18,0.0332,10.593,123.773,1718.158,12.00,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00006665,3427511.99,5403004.89,96187,0.00
1061,4,100.00,12.19,2.86,2.86,18220.0,113.18,0.0336,10.588,123.768,1718.158,12.00,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00007000,3427598.25,5403055.44,96187,0.00
1060,4,100.00,12.03,2.86,2.86,18120.0,113.45,0.0321,10.307,123.757,1718.158,11.86,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00006996,3427681.13,5403111.30,96187,0.00
1059,4,100.00,11.12,2.86,2.86,18020.0,114.17,0.0303,9.582,123.752,1718.158,11.02,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00005336,3427760.55,5403172.02,96187,0.00
1058,4,100.00,10.98,2.86,2.86,17920.0,114.31,0.0315,9.437,123.747,1718.158,10.88,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00006000,3427834.51,5403239.26,96187,0.00
1057,4,100.00,10.86,2.86,2.86,17820.0,114.40,0.0319,9.341,123.741,1718.158,10.73,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00006332,3427903.53,5403311.57,96187,0.00
1056,4,100.00,10.46,2.86,2.86,17720.0,114.70,0.0302,9.034,123.734,1718.158,10.41,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00005329,3427967.32,5403388.55,96187,0.00
1055,4,100.00,10.56,2.86,2.86,17620.0,114.66,0.0303,9.068,123.728,1718.158,10.36,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00005330,3428027.92,5403468.05,96187,0.00
1054,4,100.00,10.70,2.86,2.86,17520.0,114.50,0.0306,9.225,123.725,1718.157,10.63,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00005002,3428084.26,5403550.61,96187,0.00
1053,4,100.00,10.53,2.86,2.86,17420.0,114.60,0.0316,9.118,123.718,1718.158,10.49,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00006002,3428136.85,5403635.65,96187,0.00
1052,4,100.00,10.68,2.86,2.86,17320.0,114.52,0.0309,9.193,123.713,1718.157,10.61,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00005335,3428185.83,5403722.83,96187,0.00
1051,4,100.00,10.80,2.86,2.86,17220.0,114.47,0.0297,9.237,123.707,1718.158,10.67,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00004668,3428229.25,5403812.82,96187,0.00
1050,4,100.00,10.57,2.86,2.86,17120.0,114.62,0.0306,9.082,123.702,1718.157,10.42,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00005001,3428266.63,5403905.56,96187,0.00
1049,4,100.00,10.43,2.86,2.86,17020.0,114.74,0.0306,8.959,123.699,1718.158,10.32,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00004665,3428297.45,5404000.66,96187,0.00
1048,4,100.00,10.87,2.86,2.86,16920.0,114.27,0.0317,9.422,123.692,1718.158,10.76,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00005665,3428323.41,5404097.18,96187,0.00
1047,4,100.00,11.17,2.86,2.86,16820.0,113.87,0.0305,9.818,123.688,1718.157,11.10,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00004665,3428343.37,5404195.15,96187,0.00
1046,4,100.00,11.30,2.86,2.86,16720.0,113.97,0.0304,9.712,123.682,1718.157,11.23,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00004666,3428357.49,5404294.12,96187,0.00
1045,4,100.00,11.18,2.86,2.86,16620.0,114.02,0.0300,9.658,123.678,1718.157,11.09,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00004331,3428369.87,5404393.35,96187,0.00
1044,4,100.00,11.50,2.86,2.86,16520.0,113.63,0.0304,10.044,123.674,1718.156,11.47,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00004336,3428382.08,5404492.60,96187,0.00
1043,4,100.00,10.66,2.86,2.86,16420.0,114.37,0.0290,9.299,123.669,1718.156,10.62,0.000,0.000,407.658,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00003670,3428394.16,5404591.87,96187,0.00
